ID на сайте,Источник,district_name,n_buildings_300m,n_living_buildings_300m,n_flats_300m,min_bc_distance_300m,mean_bc_distance_300m,traffic1_300m,traffic2_300m,traffic3_300m,traffic4_300m,Медицина_300,Стоматологии_300,"Аптеки, оптики_300",Салоны красоты_300,"Бани, сауны_300","Фитнес-центры, тренажерные_300",Супермаркеты_300,Гипермаркеты_300,Продуктовые магазины_300,"Алкомаркеты, магазины пива_300","Школы, лицеи, гимназии_300",Детские сады_300,"Колледжи, институты_300",Студенческие общежития_300,"Торговые центры, моллы_300",Бизнес-центры_300,Пункты выдачи товаров_300,Ветаптеки и ветклиники_300,Магазины цветов_300,"Прачечные, химчистки_300",Детские игровые залы_300,Религия_300,"Пиццерии, суши, столовые_300","Пекарни, кофейни_300","Кафе, бары, рестораны_300",Социальные_300,Банки_300,district_price,n_buildings_600m,n_living_buildings_600m,n_flats_600m,min_bc_distance_600m,mean_bc_distance_600m,traffic1_600m,traffic2_600m,traffic3_600m,traffic4_600m,Медицина_600,Стоматологии_600,"Аптеки, оптики_600",Салоны красоты_600,"Бани, сауны_600","Фитнес-центры, тренажерные_600",Супермаркеты_600,Гипермаркеты_600,Продуктовые магазины_600,"Алкомаркеты, магазины пива_600","Школы, лицеи, гимназии_600",Детские сады_600,"Колледжи, институты_600",Студенческие общежития_600,"Торговые центры, моллы_600",Бизнес-центры_600,Пункты выдачи товаров_600,Ветаптеки и ветклиники_600,Магазины цветов_600,"Прачечные, химчистки_600",Детские игровые залы_600,Религия_600,"Пиццерии, суши, столовые_600","Пекарни, кофейни_600","Кафе, бары, рестораны_600",Социальные_600,Банки_600
321839402,cian.ru,Нагатино-Садовники,61.0,2.0,327.0,55.0,156.71428571428572,746.0,9153.0,305.0,6815.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,353800.0,197.0,35.0,5615.0,55.0,337.2631578947368,746,9153,305,6815,11.0,2.0,11.0,12.0,0.0,5.0,6.0,0.0,16.0,4.0,0.0,4.0,3.0,0.0,0.0,6.0,13.0,1.0,5.0,3.0,0.0,0.0,11.0,10.0,15.0,3.0,1.0
321840924,cian.ru,Дорогомилово,53.0,23.0,2640.0,123.0,225.57142857142856,1810.0,4591.0,2737.0,9749.0,6.0,10.0,14.0,21.0,0.0,1.0,4.0,0.0,13.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,9.0,2.0,7.0,7.0,0.0,0.0,3.0,11.0,27.0,2.0,0.0,530200.0,162.0,54.0,7051.0,123.0,403.375,1810,4591,2737,9749,13.0,16.0,28.0,60.0,0.0,3.0,11.0,0.0,25.0,7.0,4.0,4.0,0.0,0.0,2.0,7.0,14.0,2.0,17.0,14.0,1.0,1.0,16.0,34.0,74.0,7.0,1.0
321840928,cian.ru,Дорогомилово,51.0,20.0,1998.0,170.0,223.66666666666663,1810.0,4591.0,2737.0,19699.0,6.0,10.0,16.0,27.0,0.0,2.0,5.0,0.0,15.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,11.0,2.0,9.0,6.0,1.0,0.0,7.0,26.0,53.0,1.0,1.0,530200.0,165.0,50.0,6328.0,170.0,377.2083333333333,1810,4591,2737,19699,12.0,17.0,27.0,57.0,0.0,3.0,11.0,0.0,35.0,7.0,4.0,3.0,0.0,0.0,2.0,7.0,14.0,2.0,23.0,13.0,1.0,1.0,16.0,34.0,74.0,4.0,1.0
321841010,cian.ru,Тверской,124.0,23.0,806.0,4.0,174.66666666666666,2444.0,23294.0,1848.0,8516.0,19.0,12.0,14.0,84.0,0.0,4.0,2.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,7.0,4.0,0.0,0.0,19.0,15.0,49.0,0.0,2.0,609300.0,431.0,105.0,5623.0,4.0,357.55,2444,23294,1848,8516,50.0,25.0,30.0,154.0,3.0,10.0,9.0,0.0,30.0,9.0,10.0,6.0,17.0,0.0,1.0,17.0,22.0,3.0,21.0,16.0,1.0,2.0,30.0,53.0,116.0,5.0,4.0
321841150,cian.ru,Замоскворечье,92.0,24.0,1331.0,1.0,192.6296296296296,546.0,15242.0,726.0,14935.0,7.0,4.0,0.0,28.0,0.0,5.0,3.0,0.0,4.0,6.0,2.0,0.0,5.0,0.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,4.0,6.0,8.0,3.0,1.0,543700.0,391.0,105.0,5241.0,1.0,376.3229166666667,546,15242,726,14935,28.0,9.0,14.0,101.0,1.0,12.0,11.0,0.0,30.0,14.0,6.0,0.0,25.0,0.0,2.0,11.0,18.0,0.0,16.0,15.0,1.0,4.0,29.0,44.0,71.0,12.0,3.0
321841159,cian.ru,Головинский,33.0,21.0,5021.0,84.0,154.0,3516.0,2661.0,4455.0,2705.0,2.0,2.0,2.0,9.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,10.0,0.0,0.0,329000.0,120.0,57.0,9952.0,84.0,363.125,3516,2661,4455,2705,10.0,2.0,23.0,41.0,1.0,7.0,7.0,1.0,25.0,11.0,4.0,4.0,5.0,0.0,0.0,6.0,20.0,6.0,7.0,5.0,2.0,2.0,12.0,20.0,31.0,5.0,1.0
321841951,cian.ru,Дегунино Восточное,23.0,12.0,3443.0,117.0,233.0,10570.0,12667.0,5247.0,6305.0,2.0,1.0,2.0,19.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,3.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,1.0,283000.0,136.0,52.0,12831.0,117.0,322.85714285714283,10570,12667,5247,6305,10.0,8.0,11.0,50.0,0.0,5.0,13.0,0.0,15.0,18.0,2.0,9.0,2.0,0.0,1.0,4.0,33.0,1.0,9.0,6.0,0.0,1.0,12.0,11.0,14.0,4.0,2.0
321843008,cian.ru,Нагатино-Садовники,67.0,1.0,195.0,0.0,165.5,962.0,19690.0,175.0,21537.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,8.0,3.0,7.0,0.0,0.0,353800.0,191.0,38.0,6033.0,0.0,303.89473684210526,962,19690,175,21537,10.0,2.0,11.0,13.0,0.0,4.0,5.0,0.0,15.0,5.0,1.0,3.0,3.0,0.0,1.0,5.0,9.0,1.0,5.0,3.0,0.0,0.0,10.0,7.0,15.0,4.0,1.0
321843125,cian.ru,Марьина Роща,53.0,16.0,2708.0,0.0,167.9,3144.0,20697.0,5594.0,11665.0,2.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,402200.0,208.0,45.0,5212.0,0.0,399.5384615384616,3144,20697,5594,11665,29.0,6.0,15.0,24.0,0.0,2.0,7.0,0.0,25.0,1.0,3.0,1.0,5.0,0.0,5.0,13.0,27.0,11.0,7.0,4.0,0.0,1.0,18.0,27.0,67.0,4.0,1.0
321845286,cian.ru,Хорошевский,35.0,17.0,3020.0,0.0,186.0,1746.0,13802.0,3346.0,6298.0,3.0,1.0,6.0,7.0,0.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0,10.0,0.0,0.0,443000.0,196.0,62.0,6396.0,0.0,397.6521739130435,1746,13802,3346,6298,47.0,5.0,11.0,19.0,2.0,2.0,5.0,0.0,16.0,2.0,6.0,1.0,3.0,0.0,0.0,7.0,12.0,1.0,6.0,4.0,0.0,0.0,8.0,18.0,22.0,1.0,0.0
321845836,cian.ru,Теплый Стан,22.0,11.0,1906.0,0.0,0.0,370.0,12038.0,1590.0,5384.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,312900.0,79.0,32.0,6965.0,0.0,269.3333333333333,370,12038,1590,5384,2.0,2.0,9.0,8.0,1.0,5.0,4.0,0.0,6.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,21.0,2.0,4.0,3.0,0.0,0.0,6.0,7.0,9.0,5.0,0.0
321845918,cian.ru,Донской,33.0,5.0,680.0,0.0,187.28571428571428,588.0,18037.0,310.0,5515.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,391900.0,125.0,24.0,3344.0,0.0,372.7826086956522,588,18037,310,5515,10.0,5.0,7.0,12.0,0.0,6.0,3.0,0.0,4.0,8.0,3.0,0.0,6.0,1.0,0.0,9.0,9.0,0.0,2.0,3.0,0.0,4.0,10.0,13.0,15.0,1.0,0.0
321850527,cian.ru,Хамовники,77.0,16.0,1149.0,0.0,199.05263157894737,476.0,10003.0,740.0,6255.0,2.0,2.0,3.0,8.0,0.0,2.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,846800.0,229.0,43.0,3183.0,0.0,315.1666666666667,476,10003,740,6255,68.0,5.0,9.0,21.0,0.0,6.0,1.0,0.0,20.0,5.0,3.0,2.0,8.0,0.0,0.0,5.0,9.0,3.0,4.0,7.0,0.0,2.0,12.0,13.0,28.0,6.0,0.0
321851834,cian.ru,Теплый Стан,22.0,11.0,1906.0,0.0,0.0,370.0,12038.0,1590.0,5384.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,312900.0,79.0,32.0,6965.0,0.0,269.3333333333333,370,12038,1590,5384,2.0,2.0,9.0,8.0,1.0,5.0,4.0,0.0,6.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,21.0,2.0,4.0,3.0,0.0,0.0,6.0,7.0,9.0,5.0,0.0
321857349,cian.ru,Пресненский,12.0,3.0,137.0,0.0,163.58333333333334,2956.0,139525.0,1665.0,105474.0,20.0,6.0,40.0,67.0,0.0,10.0,7.0,0.0,37.0,17.0,0.0,0.0,1.0,0.0,3.0,10.0,14.0,7.0,25.0,13.0,2.0,0.0,39.0,72.0,119.0,1.0,11.0,621300.0,58.0,27.0,4445.0,0.0,317.1111111111111,2956,139525,1665,105474,24.0,8.0,53.0,86.0,0.0,16.0,13.0,0.0,54.0,21.0,4.0,3.0,2.0,0.0,5.0,16.0,20.0,7.0,36.0,16.0,2.0,1.0,50.0,96.0,157.0,3.0,13.0
321857393,cian.ru,Лианозово,86.0,68.0,66.0,,,96.0,1221.0,10.0,1777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,285600.0,246.0,179.0,2027.0,329.0,459.0,96,1221,10,1777,2.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
321861678,cian.ru,Тверской,170.0,49.0,1210.0,48.0,181.78571428571428,708.0,10047.0,663.0,9642.0,13.0,7.0,4.0,41.0,0.0,4.0,2.0,0.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,5.0,3.0,0.0,5.0,2.0,0.0,0.0,6.0,14.0,44.0,4.0,0.0,609300.0,476.0,142.0,4385.0,48.0,371.57142857142856,708,10047,663,9642,49.0,34.0,21.0,98.0,0.0,6.0,9.0,0.0,14.0,6.0,3.0,7.0,19.0,0.0,1.0,17.0,11.0,5.0,14.0,13.0,0.0,10.0,17.0,30.0,114.0,10.0,6.0
321862529,cian.ru,Даниловский,60.0,19.0,1880.0,6.0,137.11111111111111,828.0,8975.0,1500.0,7179.0,10.0,5.0,3.0,6.0,0.0,2.0,2.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,6.0,7.0,1.0,1.0,2.0,0.0,0.0,6.0,4.0,2.0,1.0,0.0,399100.0,304.0,91.0,7851.0,6.0,381.05555555555554,828,8975,1500,7179,26.0,12.0,14.0,54.0,0.0,9.0,13.0,0.0,19.0,14.0,5.0,5.0,2.0,0.0,1.0,8.0,21.0,5.0,11.0,11.0,0.0,0.0,16.0,14.0,22.0,8.0,0.0
321863024,cian.ru,Фили-Давыдково,45.0,23.0,2237.0,185.0,233.66666666666663,6756.0,14256.0,2320.0,6762.0,4.0,0.0,9.0,6.0,0.0,0.0,4.0,0.0,11.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,7.0,8.0,0.0,1.0,401300.0,187.0,114.0,10523.0,185.0,380.5,6756,14256,2320,6762,37.0,5.0,15.0,21.0,1.0,0.0,11.0,0.0,20.0,10.0,6.0,6.0,2.0,0.0,2.0,0.0,20.0,8.0,4.0,5.0,0.0,0.0,3.0,11.0,16.0,7.0,1.0
321865112,cian.ru,Черемушки,51.0,12.0,1303.0,34.0,167.75,174.0,15355.0,1863.0,19058.0,6.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,8.0,3.0,0.0,1.0,361200.0,175.0,45.0,4426.0,34.0,332.7894736842105,174,15355,1863,19058,17.0,5.0,9.0,7.0,0.0,2.0,5.0,0.0,10.0,5.0,4.0,4.0,0.0,0.0,0.0,6.0,9.0,3.0,4.0,1.0,0.0,0.0,12.0,10.0,11.0,2.0,1.0
321865518,cian.ru,Замоскворечье,202.0,56.0,1041.0,4.0,195.77142857142857,16692.0,294262.0,810.0,16755.0,16.0,4.0,11.0,51.0,1.0,3.0,5.0,0.0,21.0,7.0,2.0,0.0,2.0,0.0,3.0,2.0,10.0,0.0,11.0,8.0,0.0,6.0,10.0,24.0,80.0,4.0,0.0,543700.0,588.0,135.0,3713.0,4.0,387.0162601626016,16692,294262,810,16755,42.0,14.0,14.0,146.0,1.0,7.0,9.0,0.0,29.0,11.0,4.0,1.0,13.0,0.0,3.0,13.0,25.0,0.0,19.0,13.0,0.0,13.0,25.0,47.0,121.0,6.0,5.0
321868346,cian.ru,Нагатино-Садовники,67.0,1.0,195.0,0.0,165.5,962.0,19690.0,175.0,21537.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,8.0,3.0,7.0,0.0,0.0,353800.0,191.0,38.0,6033.0,0.0,303.89473684210526,962,19690,175,21537,10.0,2.0,11.0,13.0,0.0,4.0,5.0,0.0,15.0,5.0,1.0,3.0,3.0,0.0,1.0,5.0,9.0,1.0,5.0,3.0,0.0,0.0,10.0,7.0,15.0,4.0,1.0
321868578,cian.ru,Хамовники,80.0,37.0,753.0,24.0,167.66666666666666,100.0,7922.0,248.0,4599.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,5.0,8.0,0.0,2.0,846800.0,320.0,123.0,2375.0,24.0,373.32608695652175,100,7922,248,4599,12.0,7.0,6.0,44.0,0.0,6.0,5.0,0.0,5.0,7.0,3.0,3.0,13.0,0.0,0.0,6.0,3.0,1.0,4.0,4.0,2.0,8.0,8.0,24.0,45.0,2.0,2.0
321869777,cian.ru,Даниловский,58.0,25.0,2160.0,208.0,243.375,2354.0,4102.0,2313.0,2105.0,0.0,1.0,4.0,8.0,0.0,2.0,5.0,0.0,8.0,5.0,0.0,3.0,0.0,1.0,1.0,3.0,8.0,3.0,3.0,3.0,0.0,0.0,6.0,6.0,4.0,1.0,0.0,399100.0,172.0,41.0,3795.0,208.0,390.27777777777777,2354,4102,2313,2105,3.0,1.0,6.0,10.0,0.0,2.0,6.0,0.0,16.0,5.0,1.0,3.0,1.0,1.0,1.0,7.0,10.0,4.0,7.0,3.0,1.0,0.0,14.0,14.0,26.0,2.0,0.0
321875024,cian.ru,Даниловский,63.0,1.0,221.0,35.0,141.14285714285714,338.0,16978.0,699.0,14810.0,6.0,2.0,8.0,23.0,0.0,4.0,2.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,5.0,1.0,4.0,8.0,0.0,0.0,5.0,8.0,27.0,2.0,1.0,399100.0,219.0,23.0,4234.0,35.0,333.8125,338,16978,699,14810,11.0,7.0,18.0,59.0,1.0,8.0,4.0,0.0,69.0,4.0,1.0,2.0,3.0,0.0,2.0,11.0,15.0,2.0,13.0,12.0,0.0,13.0,17.0,34.0,62.0,3.0,3.0
321875999,cian.ru,Марьино,34.0,14.0,3986.0,,,4126.0,3083.0,3100.0,1501.0,5.0,4.0,1.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,285300.0,129.0,45.0,11278.0,531.0,544.6666666666666,4126,3083,3100,1501,20.0,7.0,13.0,23.0,0.0,3.0,7.0,0.0,21.0,10.0,6.0,11.0,1.0,1.0,1.0,0.0,22.0,4.0,4.0,1.0,0.0,2.0,4.0,3.0,8.0,5.0,0.0
321878137,cian.ru,Новогиреево,43.0,16.0,1342.0,0.0,117.4,366.0,13966.0,1468.0,12516.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,303600.0,121.0,47.0,5437.0,0.0,117.4,366,13966,1468,12516,0.0,0.0,1.0,4.0,0.0,2.0,5.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,10.0,2.0,1.0,2.0,0.0,0.0,4.0,4.0,5.0,3.0,0.0
321878589,cian.ru,Лефортово,40.0,11.0,855.0,0.0,167.85714285714286,2448.0,5851.0,733.0,1884.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,279300.0,158.0,57.0,4886.0,0.0,359.94736842105266,2448,5851,733,1884,8.0,0.0,4.0,2.0,2.0,3.0,7.0,0.0,11.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,12.0,5.0,2.0,3.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0
321878977,cian.ru,Сокол,98.0,82.0,799.0,4.0,133.33333333333334,814.0,4668.0,644.0,2378.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,390900.0,276.0,186.0,6829.0,4.0,398.25,814,4668,644,2378,14.0,8.0,8.0,31.0,2.0,3.0,8.0,0.0,11.0,3.0,7.0,4.0,9.0,4.0,0.0,0.0,20.0,0.0,5.0,5.0,0.0,1.0,5.0,10.0,27.0,4.0,0.0
321881362,cian.ru,Нагатино-Садовники,61.0,2.0,327.0,55.0,156.71428571428572,746.0,9153.0,305.0,6815.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,353800.0,197.0,35.0,5615.0,55.0,337.2631578947368,746,9153,305,6815,11.0,2.0,11.0,12.0,0.0,5.0,6.0,0.0,16.0,4.0,0.0,4.0,3.0,0.0,0.0,6.0,13.0,1.0,5.0,3.0,0.0,0.0,11.0,10.0,15.0,3.0,1.0
321882215,cian.ru,Теплый Стан,22.0,11.0,1906.0,0.0,0.0,370.0,12038.0,1590.0,5384.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,312900.0,79.0,32.0,6965.0,0.0,269.3333333333333,370,12038,1590,5384,2.0,2.0,9.0,8.0,1.0,5.0,4.0,0.0,6.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,21.0,2.0,4.0,3.0,0.0,0.0,6.0,7.0,9.0,5.0,0.0
321883553,cian.ru,Донской,46.0,8.0,603.0,53.0,167.6153846153846,240.0,25195.0,697.0,13525.0,2.0,2.0,3.0,9.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0,0.0,2.0,1.0,0.0,0.0,6.0,12.0,12.0,2.0,0.0,391900.0,141.0,28.0,3881.0,53.0,377.2,240,25195,697,13525,9.0,7.0,6.0,19.0,0.0,5.0,4.0,0.0,6.0,5.0,3.0,1.0,8.0,1.0,0.0,11.0,10.0,0.0,7.0,4.0,0.0,4.0,12.0,20.0,20.0,3.0,0.0
321885214,cian.ru,Даниловский,57.0,11.0,681.0,103.0,211.8181818181818,292.0,7414.0,576.0,3000.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,399100.0,258.0,36.0,1722.0,103.0,440.2166666666666,292,7414,576,3000,8.0,6.0,8.0,19.0,2.0,3.0,4.0,0.0,22.0,5.0,1.0,1.0,4.0,0.0,0.0,15.0,8.0,3.0,8.0,1.0,0.0,0.0,22.0,23.0,31.0,1.0,1.0
321885248,cian.ru,Очаково-Матвеевское,56.0,35.0,3297.0,234.0,263.5,2268.0,4627.0,1568.0,2807.0,6.0,1.0,5.0,9.0,0.0,0.0,5.0,0.0,18.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,361200.0,146.0,75.0,8629.0,234.0,380.8,2268,4627,1568,2807,35.0,3.0,12.0,20.0,1.0,1.0,12.0,0.0,30.0,9.0,4.0,4.0,0.0,1.0,1.0,0.0,22.0,5.0,7.0,2.0,0.0,0.0,5.0,8.0,9.0,3.0,1.0
321885431,cian.ru,Дорогомилово,60.0,13.0,1585.0,10.0,190.3333333333333,1722.0,10813.0,1466.0,11062.0,1.0,4.0,6.0,20.0,0.0,0.0,2.0,0.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,5.0,10.0,15.0,1.0,0.0,530200.0,201.0,66.0,6247.0,10.0,284.9047619047619,1722,10813,1466,11062,8.0,17.0,16.0,45.0,0.0,4.0,9.0,0.0,63.0,10.0,4.0,4.0,2.0,0.0,1.0,5.0,10.0,3.0,13.0,9.0,0.0,0.0,9.0,20.0,28.0,6.0,2.0
321885667,cian.ru,Басманный,119.0,26.0,1282.0,40.0,189.03333333333333,910.0,19478.0,626.0,7837.0,16.0,4.0,2.0,25.0,1.0,8.0,2.0,0.0,8.0,1.0,1.0,3.0,5.0,0.0,0.0,6.0,5.0,0.0,3.0,2.0,0.0,0.0,9.0,12.0,37.0,0.0,0.0,461200.0,406.0,97.0,5970.0,40.0,339.6184210526316,910,19478,626,7837,34.0,18.0,29.0,108.0,2.0,19.0,16.0,0.0,35.0,17.0,6.0,6.0,11.0,0.0,0.0,14.0,22.0,2.0,21.0,9.0,0.0,6.0,31.0,63.0,105.0,7.0,2.0
321885955,cian.ru,Теплый Стан,22.0,11.0,1906.0,0.0,0.0,370.0,12038.0,1590.0,5384.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,312900.0,79.0,32.0,6965.0,0.0,269.3333333333333,370,12038,1590,5384,2.0,2.0,9.0,8.0,1.0,5.0,4.0,0.0,6.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,21.0,2.0,4.0,3.0,0.0,0.0,6.0,7.0,9.0,5.0,0.0
321886121,cian.ru,Пресненский,88.0,18.0,1827.0,0.0,167.0,2218.0,21174.0,2994.0,20229.0,8.0,2.0,6.0,8.0,0.0,1.0,2.0,0.0,10.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,12.0,1.0,7.0,0.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,621300.0,241.0,87.0,6569.0,0.0,358.2307692307692,2218,21174,2994,20229,25.0,8.0,21.0,44.0,0.0,6.0,12.0,0.0,25.0,13.0,2.0,7.0,1.0,0.0,3.0,3.0,22.0,4.0,18.0,7.0,0.0,5.0,15.0,27.0,41.0,8.0,1.0
321888206,cian.ru,Мещанский,171.0,72.0,1471.0,0.0,184.8,634.0,14013.0,800.0,15415.0,12.0,3.0,7.0,42.0,0.0,0.0,3.0,0.0,13.0,1.0,2.0,1.0,10.0,0.0,1.0,7.0,7.0,0.0,7.0,4.0,0.0,2.0,5.0,19.0,44.0,2.0,3.0,530600.0,572.0,243.0,6539.0,0.0,335.7787610619469,634,14013,800,15415,83.0,35.0,27.0,160.0,1.0,7.0,11.0,0.0,24.0,18.0,6.0,5.0,13.0,0.0,1.0,23.0,16.0,3.0,15.0,17.0,0.0,8.0,20.0,39.0,123.0,13.0,6.0
321889360,cian.ru,Лефортово,18.0,8.0,2896.0,192.0,242.5,718.0,547.0,2339.0,243.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,279300.0,133.0,35.0,6152.0,192.0,400.1923076923077,718,547,2339,243,6.0,3.0,10.0,17.0,1.0,5.0,5.0,0.0,8.0,12.0,0.0,4.0,0.0,0.0,0.0,7.0,11.0,1.0,3.0,2.0,0.0,0.0,11.0,11.0,15.0,5.0,0.0
321892269,cian.ru,Тверской,63.0,25.0,3364.0,0.0,135.54545454545453,746.0,4060.0,725.0,3668.0,3.0,4.0,3.0,9.0,0.0,2.0,1.0,0.0,5.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,5.0,1.0,0.0,3.0,4.0,5.0,8.0,0.0,0.0,609300.0,263.0,76.0,6952.0,0.0,405.75,746,4060,725,3668,32.0,13.0,15.0,40.0,3.0,3.0,9.0,0.0,25.0,10.0,4.0,4.0,6.0,1.0,1.0,8.0,12.0,4.0,18.0,7.0,0.0,5.0,15.0,38.0,49.0,3.0,4.0
