ID на сайте,Источник,district_name,n_buildings_300m,n_living_buildings_300m,n_flats_300m,min_bc_distance_300m,mean_bc_distance_300m,traffic1_300m,traffic2_300m,traffic3_300m,traffic4_300m,Медицина_300,Стоматологии_300,"Аптеки, оптики_300",Салоны красоты_300,"Бани, сауны_300","Фитнес-центры, тренажерные_300",Супермаркеты_300,Гипермаркеты_300,Продуктовые магазины_300,"Алкомаркеты, магазины пива_300","Школы, лицеи, гимназии_300",Детские сады_300,"Колледжи, институты_300",Студенческие общежития_300,"Торговые центры, моллы_300",Бизнес-центры_300,Пункты выдачи товаров_300,Ветаптеки и ветклиники_300,Магазины цветов_300,"Прачечные, химчистки_300",Детские игровые залы_300,Религия_300,"Пиццерии, суши, столовые_300","Пекарни, кофейни_300","Кафе, бары, рестораны_300",Социальные_300,Банки_300,district_price,n_buildings_600m,n_living_buildings_600m,n_flats_600m,min_bc_distance_600m,mean_bc_distance_600m,traffic1_600m,traffic2_600m,traffic3_600m,traffic4_600m,Медицина_600,Стоматологии_600,"Аптеки, оптики_600",Салоны красоты_600,"Бани, сауны_600","Фитнес-центры, тренажерные_600",Супермаркеты_600,Гипермаркеты_600,Продуктовые магазины_600,"Алкомаркеты, магазины пива_600","Школы, лицеи, гимназии_600",Детские сады_600,"Колледжи, институты_600",Студенческие общежития_600,"Торговые центры, моллы_600",Бизнес-центры_600,Пункты выдачи товаров_600,Ветаптеки и ветклиники_600,Магазины цветов_600,"Прачечные, химчистки_600",Детские игровые залы_600,Религия_600,"Пиццерии, суши, столовые_600","Пекарни, кофейни_600","Кафе, бары, рестораны_600",Социальные_600,Банки_600
321414709,cian.ru,Преображенское,122,26.0,2090.0,0,183.55555555555554,398,9467,726,10290,2,2,3,6,0,1,3,0,4,2,1,0,0,0,0,2,6,1,0,2,0,0,0,6,6,3,1,331700,351,48.0,3876.0,0,391.2857142857143,398,9467,726,10290,9,6,13,38,0,5,6,0,38,7,4,3,0,0,0,12,19,7,8,4,0,4,9,20,30,4,4
306948989166373632,realty.yandex.ru,Преображенское,122,26.0,2090.0,0,176.76470588235293,398,9460,726,10163,2,2,3,6,0,1,3,0,4,2,1,0,0,0,0,2,6,1,0,2,0,0,0,6,6,3,1,331700,351,48.0,3876.0,0,391.36507936507934,398,9460,726,10163,9,6,13,38,0,5,6,0,38,7,4,3,0,0,0,12,19,7,8,4,0,4,9,20,30,4,4
306948989166346496,realty.yandex.ru,Басманный,112,34.0,2181.0,0,156.79310344827587,1102,4750,820,5864,20,2,9,54,1,3,4,0,9,5,2,3,1,0,1,2,10,0,3,2,0,3,16,17,23,0,0,461200,444,130.0,5492.0,0,323.4714285714286,1102,4750,820,5864,54,11,18,106,1,6,10,0,19,9,4,5,17,0,2,13,18,4,11,16,0,6,28,39,76,4,2
5227593921582423040,realty.yandex.ru,Головинский,48,21.0,2148.0,3,182.33333333333334,4680,18506,2804,13693,5,1,6,9,0,1,2,0,12,2,0,2,7,0,0,3,5,0,1,3,0,0,1,1,7,0,0,329000,175,91.0,13728.0,3,358.2142857142857,4680,18506,2804,13693,16,4,40,50,1,5,12,1,51,16,2,6,7,0,3,8,29,8,9,10,3,1,16,27,45,13,2
8302184344725680128,realty.yandex.ru,Таганский,82,19.0,1716.0,11,203.30769230769232,1578,13250,1714,6802,10,11,16,51,0,1,2,0,13,4,2,1,3,0,2,4,10,2,6,3,0,1,10,10,24,8,1,433700,376,85.0,7230.0,11,379.1111111111111,1578,13250,1714,6802,49,22,38,158,4,14,16,0,38,10,15,4,5,0,5,10,42,6,19,19,2,4,21,31,74,14,8
3086805662379748864,realty.yandex.ru,Головинский,48,21.0,2148.0,3,182.33333333333334,4680,18506,2804,13693,5,1,6,9,0,1,2,0,12,2,0,2,7,0,0,3,5,0,1,3,0,0,1,1,7,0,0,329000,175,91.0,13728.0,3,358.2142857142857,4680,18506,2804,13693,16,4,40,50,1,5,12,1,51,16,2,6,7,0,3,8,29,8,9,10,3,1,16,27,45,13,2
3087408763731165184,realty.yandex.ru,Головинский,48,21.0,2148.0,3,182.33333333333334,4680,18506,2804,13693,5,1,6,9,0,1,2,0,12,2,0,2,7,0,0,3,5,0,1,3,0,0,1,1,7,0,0,329000,175,91.0,13728.0,3,358.2142857142857,4680,18506,2804,13693,16,4,40,50,1,5,12,1,51,16,2,6,7,0,3,8,29,8,9,10,3,1,16,27,45,13,2
321113078,cian.ru,Преображенское,122,26.0,2090.0,0,183.55555555555554,398,9467,726,10290,2,2,3,6,0,1,3,0,4,2,1,0,0,0,0,2,6,1,0,2,0,0,0,6,6,3,1,331700,351,48.0,3876.0,0,391.2857142857143,398,9467,726,10290,9,6,13,38,0,5,6,0,38,7,4,3,0,0,0,12,19,7,8,4,0,4,9,20,30,4,4
1099900914893590016,realty.yandex.ru,Преображенское,40,15.0,3399.0,0,90.71428571428571,2062,9881,1028,5963,2,3,6,17,0,5,2,0,5,1,3,1,2,0,0,1,6,1,2,1,1,0,2,2,8,0,0,331700,138,61.0,10784.0,0,279.85714285714283,2062,9881,1028,5963,13,10,23,34,1,8,12,0,23,6,5,4,2,0,0,1,27,3,10,7,1,2,9,13,18,13,1
321389232,cian.ru,Обручевский,26,10.0,1932.0,178,211.5,444,1397,892,623,0,3,2,3,0,1,0,0,1,0,1,0,0,0,0,0,4,1,0,1,0,0,0,1,0,0,1,411600,109,25.0,5418.0,178,420.75,444,1397,892,623,9,5,4,14,0,7,2,0,9,4,2,2,0,0,0,6,10,3,4,3,1,1,12,12,15,2,1
8302164728231818240,realty.yandex.ru,Таганский,82,19.0,1716.0,11,203.30769230769232,1578,13250,1714,6802,10,11,16,51,0,1,2,0,13,4,2,1,3,0,2,4,10,2,6,3,0,1,10,10,24,8,1,433700,376,85.0,7230.0,11,379.1111111111111,1578,13250,1714,6802,49,22,38,158,4,14,16,0,38,10,15,4,5,0,5,10,42,6,19,19,2,4,21,31,74,14,8
320628586,cian.ru,Останкинский,51,8.0,1060.0,58,223.8,22,1920,1214,1099,1,2,0,1,0,1,0,0,3,0,1,0,7,0,0,1,0,0,0,0,0,1,4,3,0,0,0,380300,185,52.0,7553.0,58,398.55555555555554,22,1920,1214,1099,13,9,12,31,1,3,7,0,9,1,4,2,10,0,0,2,12,2,4,4,0,1,15,17,18,5,1
2108370138117281024,realty.yandex.ru,Головинский,48,21.0,2148.0,3,182.33333333333334,4680,18506,2804,13693,5,1,6,9,0,1,2,0,12,2,0,2,7,0,0,3,5,0,1,3,0,0,1,1,7,0,0,329000,175,91.0,13728.0,3,358.2142857142857,4680,18506,2804,13693,16,4,40,50,1,5,12,1,51,16,2,6,7,0,3,8,29,8,9,10,3,1,16,27,45,13,2
324659222,cian.ru,Сокол,79,7.0,711.0,34,191.4,238,3404,766,3303,4,0,0,7,0,3,1,0,1,0,1,1,4,1,0,4,5,1,1,2,0,0,7,5,3,0,0,390900,222,41.0,4704.0,34,348.14285714285717,238,3404,766,3303,13,9,10,26,1,4,8,0,31,2,2,5,10,4,1,7,12,4,12,5,0,0,20,28,30,2,1
323087782,cian.ru,Останкинский,59,25.0,1866.0,0,188.16666666666666,764,2765,1800,1459,3,0,4,6,0,0,2,0,16,5,1,0,0,0,0,0,9,3,1,1,0,0,3,2,5,0,0,380300,196,86.0,7296.0,0,361.92857142857144,764,2765,1800,1459,16,3,11,18,1,1,4,0,22,13,4,6,4,0,0,1,21,5,7,4,1,0,8,9,12,7,2
323600707,cian.ru,Академический,53,30.0,1778.0,116,166.33333333333334,778,2082,689,3160,5,1,3,20,0,0,3,0,1,2,4,5,0,0,0,1,4,0,0,3,0,0,0,2,7,1,1,387300,173,85.0,8544.0,116,465.3809523809524,778,2082,689,3160,49,8,21,50,0,1,12,0,23,12,4,6,1,0,1,5,22,2,10,12,0,1,3,22,23,7,5
322522669,cian.ru,Преображенское,122,26.0,2090.0,0,183.55555555555554,398,9467,726,10290,2,2,3,6,0,1,3,0,4,2,1,0,0,0,0,2,6,1,0,2,0,0,0,6,6,3,1,331700,351,48.0,3876.0,0,391.2857142857143,398,9467,726,10290,9,6,13,38,0,5,6,0,38,7,4,3,0,0,0,12,19,7,8,4,0,4,9,20,30,4,4
3116915239174381056,realty.yandex.ru,Алексеевский,57,18.0,3593.0,0,166.5,3466,6402,3375,2952,4,0,3,4,0,3,2,0,2,0,1,0,1,0,1,2,7,1,0,0,0,0,1,7,9,2,1,397600,229,95.0,14744.0,0,373.05882352941177,3466,6402,3375,2952,24,13,18,38,0,4,13,0,39,7,7,7,4,0,2,5,27,5,6,16,0,0,13,25,27,5,3
325046099,cian.ru,Печатники,17,1.0,,0,154.5,2,9708,25,7414,2,1,1,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,8,4,4,0,0,286900,86,17.0,1830.0,0,343.27272727272725,2,9708,25,7414,8,3,5,7,1,1,5,0,18,4,0,0,5,1,0,5,6,2,3,4,0,0,19,7,10,0,0
322727343,cian.ru,Можайский,48,37.0,3046.0,,,844,353,1002,301,1,1,2,4,0,1,2,0,6,6,3,1,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,311900,165,103.0,9901.0,514,515.0,844,353,1002,301,2,4,5,15,1,3,8,0,28,9,5,5,0,0,0,1,18,4,4,3,0,0,3,6,9,3,0
320912909,cian.ru,Преображенское,158,11.0,610.0,21,179.0,1168,16587,1064,10131,10,3,1,18,0,4,0,0,8,0,9,0,0,1,0,18,1,4,3,0,0,0,15,8,4,1,0,331700,434,37.0,2223.0,21,348.6694214876033,1168,16587,1064,10131,21,10,16,50,0,9,7,0,30,8,11,0,8,1,8,25,19,10,14,10,0,0,32,28,49,4,2
324612562,cian.ru,Мещанский,150,65.0,1240.0,2,166.42857142857142,968,13240,1508,16119,23,12,16,44,0,0,4,0,6,5,3,2,1,0,1,9,2,2,9,9,0,0,12,18,67,5,2,530600,571,234.0,6057.0,2,375.4634146341463,968,13240,1508,16119,56,41,28,159,1,7,13,0,28,15,5,6,14,0,1,27,16,5,19,15,0,7,27,53,162,11,7
320695311,cian.ru,Красносельский,94,26.0,2533.0,115,223.875,932,3059,2627,3295,38,3,5,16,1,2,3,0,7,5,0,1,0,0,0,2,5,4,3,6,0,0,3,10,17,3,0,454800,368,96.0,7689.0,115,418.85714285714283,932,3059,2627,3295,88,13,12,67,1,9,8,0,14,12,7,3,13,0,0,4,13,5,9,8,0,3,15,37,58,14,3
323139290,cian.ru,Коммунарка,15,15.0,438.0,,,1176,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291400,27,25.0,2900.0,,,1176,0,24,0,0,0,2,4,0,0,4,0,4,2,1,1,0,0,0,0,6,0,0,0,0,0,0,2,2,0,0
323657023,cian.ru,Таганский,89,20.0,1542.0,36,205.0,1578,13837,1714,6802,10,10,19,49,0,1,1,0,15,4,4,1,2,0,1,5,10,1,6,5,1,1,7,8,18,7,3,433700,390,85.0,7515.0,36,361.7294117647059,1578,13837,1714,6802,49,24,42,173,4,13,17,0,36,10,14,5,6,0,5,10,42,6,20,19,2,5,29,36,92,14,8
5483092735358571520,realty.yandex.ru,Дорогомилово,35,7.0,1128.0,86,195.0,552,5191,1084,4293,5,6,0,3,0,1,2,0,0,1,3,2,0,0,0,1,2,0,1,1,0,0,2,0,3,1,0,530200,118,28.0,6361.0,86,407.04545454545456,552,5191,1084,4293,9,9,9,33,2,4,8,0,8,5,5,3,0,0,0,7,3,3,2,3,0,1,8,10,16,4,1
320749624,cian.ru,Дорогомилово,63,8.0,630.0,132,162.5,492,10111,814,7797,7,2,2,21,0,4,4,0,11,4,1,0,3,0,0,1,4,1,6,3,0,1,3,15,13,1,0,530200,147,35.0,4235.0,132,325.2307692307692,492,10111,814,7797,18,9,9,49,1,6,9,0,26,11,5,2,4,0,0,1,11,4,9,9,0,1,11,25,27,6,1
320180079,cian.ru,Рязанский,48,16.0,1036.0,108,108.0,3080,3650,2165,2319,4,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,295600,148,56.0,10002.0,108,380.75,3080,3650,2165,2319,6,4,5,6,0,2,5,0,12,6,1,3,0,1,0,0,12,4,4,0,0,0,3,6,4,0,1
5733952308786621440,realty.yandex.ru,Донской,66,9.0,1193.0,63,163.22222222222223,858,8222,603,12063,9,3,8,12,0,1,2,0,2,1,2,0,7,1,0,3,1,1,3,1,0,1,3,4,5,0,0,391900,248,47.0,3548.0,63,322.44444444444446,858,8222,603,12063,71,6,17,24,0,2,5,0,11,6,4,1,10,3,1,6,9,1,10,5,0,19,6,21,21,3,0
322204705,cian.ru,Хамовники,173,80.0,2471.0,57,209.9090909090909,892,5972,3959,21836,16,1,4,17,0,1,2,0,3,4,4,2,1,0,1,2,5,0,2,7,0,4,6,6,8,3,0,846800,676,251.0,6887.0,57,384.86170212765956,892,5972,3959,21836,44,12,22,112,2,15,7,0,17,13,12,4,10,0,1,5,16,3,14,11,3,9,17,32,105,12,4
7571205003,avito.ru,Алексеевский,62,3.0,171.0,87,153.33333333333334,250,6110,78,2811,3,3,1,0,0,0,2,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,4,2,4,0,0,397600,208,23.0,3925.0,87,328.1923076923077,250,6110,78,2811,8,5,4,6,0,0,3,0,7,1,9,2,1,0,1,4,9,2,1,2,0,1,8,8,10,0,0
3984986711660249088,realty.yandex.ru,Раменки,38,16.0,3031.0,,,2238,5790,1601,2419,3,5,4,20,0,1,1,0,3,4,1,5,0,4,0,0,3,1,5,4,0,1,3,6,18,1,0,483300,124,46.0,7921.0,474,495.6666666666667,2238,5790,1601,2419,15,19,20,55,0,6,11,0,15,10,6,12,4,7,2,0,16,5,15,14,0,1,6,18,38,2,0
325131889,cian.ru,Нагатино-Садовники,49,3.0,,0,148.3846153846154,0,6740,27,7414,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,2,3,0,0,1,353800,158,15.0,1059.0,0,364.9736842105263,0,6740,27,7414,2,1,7,11,0,2,4,0,17,4,0,0,2,0,1,7,13,3,4,5,0,0,13,10,16,0,1
3965285094501469184,realty.yandex.ru,Митино,17,,,,,0,401,166,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,298300,125,81.0,5070.0,,,0,401,166,934,5,1,8,17,0,1,4,0,10,1,5,4,0,0,2,0,23,3,5,4,0,1,3,3,6,3,1
324908702,cian.ru,Нагатино-Садовники,49,3.0,,0,148.3846153846154,0,6740,27,7414,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,2,3,0,0,1,353800,158,15.0,1059.0,0,364.9736842105263,0,6740,27,7414,2,1,7,11,0,2,4,0,17,4,0,0,2,0,1,7,13,3,4,5,0,0,13,10,16,0,1
320304695,cian.ru,Арбат,116,46.0,1462.0,38,201.08695652173913,550,13247,2818,27834,17,7,6,47,2,8,3,0,7,7,2,0,4,0,1,3,2,2,6,4,2,1,8,19,33,3,1,820400,530,235.0,6675.0,38,376.0897435897436,550,13247,2818,27834,54,16,25,137,3,18,12,0,27,14,10,7,13,0,3,11,21,3,21,14,3,3,18,51,117,13,7
322865785,cian.ru,Нагорный,100,,,0,222.4,0,3753,0,2075,3,1,1,5,0,2,1,0,5,0,0,0,0,0,1,3,0,1,0,2,0,0,5,5,3,1,0,345200,213,10.0,1095.0,0,318.2,0,3753,0,2075,5,2,5,22,0,3,2,0,15,4,1,1,3,0,2,4,2,2,4,3,1,1,10,16,11,1,0
3941543084012123136,realty.yandex.ru,Мещанский,88,35.0,2814.0,154,199.0,672,1483,1512,1593,14,5,3,10,0,4,5,0,3,2,4,3,0,0,0,0,9,4,5,1,0,0,1,4,4,4,0,530600,292,109.0,8256.0,154,416.05,672,1483,1512,1593,30,22,25,63,1,5,16,0,21,9,8,6,7,1,0,6,24,7,14,10,0,0,13,26,34,7,4
7567072088794053632,realty.yandex.ru,Басманный,99,17.0,469.0,17,192.69444444444446,138,4528,412,5963,14,3,2,31,1,6,2,0,7,2,0,1,0,0,0,7,6,1,8,2,0,1,11,15,35,0,0,461200,409,93.0,4305.0,17,332.2191780821918,138,4528,412,5963,36,18,23,105,2,17,13,0,35,13,5,5,9,0,0,14,20,5,29,8,0,5,27,51,78,8,0
5227593921578820608,realty.yandex.ru,Донской,70,5.0,359.0,134,210.5,136,2121,213,3085,13,4,4,10,0,1,0,0,1,1,2,0,8,1,0,1,0,0,1,1,0,2,1,2,5,0,0,391900,264,65.0,4438.0,134,339.63157894736844,136,2121,213,3085,65,7,22,33,0,2,6,0,16,7,4,1,14,3,1,7,13,2,11,6,0,18,6,24,28,5,0
320505211,cian.ru,Донской,70,5.0,359.0,134,210.5,136,2121,213,3085,13,4,4,10,0,1,0,0,1,1,2,0,8,1,0,1,0,0,1,1,0,2,1,2,5,0,0,391900,264,65.0,4438.0,134,339.57894736842104,136,2121,213,3085,65,7,22,33,0,2,6,0,16,7,4,1,14,3,1,7,13,2,11,6,0,18,6,24,28,5,0
324828136,cian.ru,Донской,74,6.0,478.0,154,214.14285714285714,252,3445,393,3355,14,4,4,8,0,1,0,0,1,1,2,0,8,1,0,1,2,0,0,1,0,2,1,3,3,0,0,391900,268,67.0,4480.0,154,354.85,252,3445,393,3355,65,7,22,35,0,2,7,0,16,7,3,1,14,3,1,7,13,2,11,6,0,18,7,26,30,5,1
320475337,cian.ru,Донской,70,5.0,359.0,134,210.5,136,2121,213,3085,13,4,4,10,0,1,0,0,1,1,2,0,8,1,0,1,0,0,1,1,0,2,1,2,5,0,0,391900,264,65.0,4438.0,134,339.57894736842104,136,2121,213,3085,65,7,22,33,0,2,6,0,16,7,4,1,14,3,1,7,13,2,11,6,0,18,6,24,28,5,0
320758234,cian.ru,Косино-Ухтомский,31,10.0,21.0,,,0,258,10,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,266300,193,151.0,410.0,,,0,258,10,219,0,0,1,0,0,2,4,0,5,1,0,0,0,0,2,0,6,0,1,0,0,1,3,2,9,0,0
8660284132703721472,realty.yandex.ru,Донской,61,10.0,1301.0,60,166.88888888888889,858,8222,801,12063,8,3,8,10,0,1,1,0,1,2,0,1,7,0,0,2,1,1,6,1,0,0,3,4,7,0,0,391900,239,41.0,3062.0,60,334.6470588235294,858,8222,801,12063,67,6,16,21,0,2,5,0,7,5,5,1,9,3,0,6,8,1,7,5,0,19,5,13,20,3,0
321158643,cian.ru,Тимирязевский,52,29.0,2678.0,94,203.75,1086,1674,1248,1610,3,2,5,5,0,1,4,0,10,7,3,0,1,0,0,0,5,1,2,3,0,0,5,5,13,2,0,347300,140,75.0,6982.0,94,406.61538461538464,1086,1674,1248,1610,9,5,8,19,2,3,10,0,20,11,4,1,1,0,0,2,21,3,5,3,1,0,9,15,21,4,0
321067660,cian.ru,Тушино Южное,42,26.0,2237.0,84,173.5,424,1600,2501,5971,0,1,2,3,0,1,2,0,1,2,0,0,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,303100,191,95.0,7792.0,84,394.05882352941177,424,1600,2501,5971,3,5,9,20,1,4,7,0,19,9,8,6,3,0,1,0,22,6,5,3,0,0,8,8,8,4,1
322731613,cian.ru,Ломоносовский,35,17.0,2115.0,171,195.0,338,198,1396,425,4,1,3,6,0,0,2,0,6,0,4,2,1,0,0,0,6,1,0,4,0,0,0,1,3,2,0,418300,127,59.0,9442.0,171,357.0,338,198,1396,425,13,6,13,24,1,5,7,0,25,4,17,10,2,1,1,0,34,5,8,12,0,0,1,10,10,10,1
322652090,cian.ru,Хорошево-Мневники,50,9.0,990.0,1,90.5,518,4313,815,3355,4,0,1,2,0,1,3,0,1,2,0,0,1,0,0,1,5,1,1,0,0,0,1,2,1,0,1,454100,177,47.0,6213.0,1,393.22222222222223,518,4313,815,3355,4,3,8,14,0,3,8,0,13,7,2,4,3,0,0,2,14,7,6,1,0,1,10,9,8,1,1
323415625,cian.ru,Донской,78,10.0,1481.0,0,181.33333333333334,1860,10553,981,4395,4,2,7,19,0,1,2,0,12,2,0,1,2,1,1,0,6,1,2,1,0,0,4,9,13,2,0,391900,165,35.0,3956.0,0,303.75,1860,10553,981,4395,10,7,25,41,0,2,6,2,30,7,3,3,2,5,2,3,21,3,4,5,0,0,15,22,52,3,0
322759863,cian.ru,Дегунино Западное,29,11.0,2375.0,,,664,600,871,368,0,1,2,7,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,1,0,1,0,4,0,3,0,305700,113,41.0,8053.0,,,664,600,871,368,4,4,7,23,0,2,9,0,10,9,3,4,0,0,0,0,16,2,6,2,0,2,3,5,13,3,1
324766798,cian.ru,Коммунарка,17,16.0,1356.0,,,334,136,660,209,0,0,1,2,0,2,1,0,1,3,1,0,0,0,0,0,5,1,1,1,0,0,0,1,0,0,0,291400,56,50.0,6234.0,,,334,136,660,209,1,1,1,7,0,3,3,0,4,4,2,4,0,0,0,0,14,4,1,2,0,0,0,2,2,0,0
325275940,cian.ru,Солнцево,23,,,129,173.0,0,2733,0,224,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284300,85,16.0,3416.0,129,173.0,0,2733,0,224,2,1,1,6,0,0,2,0,14,3,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0
322844828,cian.ru,Южнопортовый,55,12.0,1299.0,31,157.85714285714286,1170,15165,7315,23662,18,1,1,5,0,1,1,1,4,1,1,3,1,1,0,1,7,0,3,3,0,1,4,2,4,0,0,368900,228,63.0,6027.0,31,396.8666666666667,1170,15165,7315,23662,35,7,5,33,0,2,7,1,21,7,3,7,1,1,0,7,16,5,7,7,0,3,14,14,22,4,0
322767014,cian.ru,Гольяново,35,11.0,2834.0,0,156.8,608,10065,2052,5551,1,0,1,8,0,2,1,0,2,3,0,0,0,0,1,2,6,0,3,3,0,0,4,6,8,0,0,277600,81,37.0,7563.0,0,235.57142857142858,608,10065,2052,5551,4,3,4,16,1,4,5,1,8,12,2,1,7,0,2,2,16,2,7,5,1,0,10,13,15,0,1
324645707,cian.ru,Пресненский,74,31.0,2570.0,46,165.2,534,6525,1724,8658,22,6,6,19,0,5,4,0,9,3,5,1,0,0,0,2,6,2,3,4,1,0,8,10,30,2,0,621300,357,120.0,7881.0,46,394.7894736842105,534,6525,1724,8658,59,15,17,67,0,9,9,0,23,10,8,8,2,0,1,7,18,5,12,8,1,2,27,26,52,7,3
8660284132703576064,realty.yandex.ru,Чертаново Южное,64,12.0,2655.0,0,183.14285714285714,2616,4249,2302,1289,4,2,3,11,0,2,2,0,2,5,1,3,0,0,0,0,3,1,1,1,0,0,2,5,8,2,0,291700,185,62.0,13255.0,0,304.0625,2616,4249,2302,1289,10,10,9,37,0,3,9,0,27,13,3,7,0,0,1,1,18,4,3,3,0,0,7,14,13,6,0
323698531,cian.ru,Тверской,83,29.0,2270.0,0,208.125,492,2736,1277,1214,10,2,3,8,0,1,3,0,0,3,1,1,0,0,0,0,6,1,2,1,0,0,0,1,0,1,0,609300,362,104.0,8446.0,0,421.0,492,2736,1277,1214,44,14,20,88,1,6,11,0,43,11,6,5,4,0,0,14,17,3,15,10,2,3,25,39,100,3,2
321994121,cian.ru,Обручевский,39,7.0,832.0,0,178.85714285714286,224,1978,965,3709,3,3,3,11,0,5,1,0,4,1,0,2,0,0,0,2,3,0,0,1,0,0,3,1,4,0,0,411600,148,32.0,5545.0,0,389.1304347826087,224,1978,965,3709,12,9,11,33,0,14,6,0,16,1,1,3,0,0,2,7,16,4,3,6,0,1,11,11,19,2,0
3086828851075926016,realty.yandex.ru,Преображенское,122,26.0,2090.0,0,176.76470588235293,398,9460,726,10163,2,2,3,6,0,1,3,0,4,2,1,0,0,0,0,2,6,1,0,2,0,0,0,6,6,3,1,331700,351,48.0,3876.0,0,391.36507936507934,398,9460,726,10163,9,6,13,38,0,5,6,0,38,7,4,3,0,0,0,12,19,7,8,4,0,4,9,20,30,4,4
3965285094498817024,realty.yandex.ru,Нагорный,47,17.0,2340.0,6,139.57142857142858,1574,1806,3072,2642,2,3,2,6,0,0,2,0,2,5,1,2,0,0,0,0,3,1,0,0,0,0,1,2,2,1,0,345200,188,55.0,5788.0,6,351.0,1574,1806,3072,2642,4,7,6,26,0,1,8,0,12,7,3,3,0,0,2,1,14,4,4,3,0,1,6,11,9,3,0
3965285094498907136,realty.yandex.ru,Преображенское,40,15.0,3399.0,0,90.71428571428571,2062,9881,1028,5963,2,3,6,17,0,5,2,0,5,1,3,1,2,0,0,1,6,1,2,1,1,0,2,2,8,0,0,331700,138,61.0,10784.0,0,279.85714285714283,2062,9881,1028,5963,13,10,23,34,1,8,12,0,23,6,5,4,2,0,0,1,27,3,10,7,1,2,9,13,18,13,1
3139177649534696960,realty.yandex.ru,Красносельский,60,13.0,1470.0,0,189.27272727272728,168,1866,310,1865,1,1,3,2,0,0,2,0,6,2,2,0,1,0,0,1,1,0,4,1,0,0,4,3,7,2,0,454800,223,27.0,2606.0,0,324.0357142857143,168,1866,310,1865,5,6,12,10,0,0,3,0,21,3,7,1,1,0,1,4,5,3,7,3,0,1,12,13,20,4,1
324059991,cian.ru,Рязанский,50,8.0,951.0,88,194.33333333333334,50,3001,307,849,0,0,4,4,0,0,0,0,5,2,1,2,0,0,0,0,1,2,0,2,0,0,4,0,1,0,0,295600,169,42.0,8576.0,88,400.73333333333335,50,3001,307,849,4,3,8,11,0,1,3,0,17,7,2,4,0,0,0,2,16,5,3,3,0,0,12,2,10,1,0
321960458,cian.ru,Коммунарка,21,1.0,1.0,260,260.0,0,516,0,1145,2,1,2,3,0,0,1,0,7,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,11,0,0,291400,35,6.0,585.0,260,292.5,0,516,0,1145,2,2,5,8,0,0,4,0,50,1,0,1,0,0,3,0,3,1,1,2,1,0,1,3,54,1,0
325263521,cian.ru,Можайский,19,2.0,311.0,0,161.16666666666666,1702,15748,108,8043,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,311900,125,33.0,2986.0,0,382.5217391304348,1702,15748,108,8043,5,2,7,12,1,2,4,0,24,1,1,2,0,0,0,2,9,3,2,3,0,0,6,7,5,1,0
324803132,cian.ru,Соколиная Гора,46,14.0,1091.0,0,89.33333333333333,1404,7045,498,1787,1,3,3,1,0,0,4,0,2,1,1,2,0,0,0,0,5,0,1,0,0,1,0,5,1,0,0,354400,163,67.0,7353.0,0,368.23809523809524,1404,7045,498,1787,30,5,14,20,1,0,11,0,11,11,4,8,2,0,2,1,22,3,8,0,1,1,9,19,33,5,1
322101409,cian.ru,Можайский,19,2.0,311.0,0,161.16666666666666,1702,15748,108,8043,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,311900,125,33.0,2986.0,0,382.5217391304348,1702,15748,108,8043,5,2,7,12,1,2,4,0,24,1,1,2,0,0,0,2,9,3,2,3,0,0,6,7,5,1,0
324007856,cian.ru,Даниловский,101,21.0,300.0,64,221.03846153846155,80,4465,213,4992,6,3,8,12,0,1,1,0,7,4,0,0,2,0,0,9,1,2,1,3,0,1,8,9,10,0,2,399100,303,46.0,1414.0,64,365.2835820895522,80,4465,213,4992,15,10,19,45,3,6,4,0,28,6,1,1,5,0,1,19,15,3,15,8,0,2,27,37,50,0,4
