address,name_ru,avg_rating,rubrics,lat,lon,geocode_status
"Москва, Ленинский проспект, 123А",A/c Repair Center,5.0,"Автокондиционеры;Автосервис, автотехцентр",55.6484849,37.4832939,success
"Москва, Ленинский проспект, 123В",4hands,5.0,Ногтевая студия;Салон бровей и ресниц,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Eco Beauty,5.0,Ногтевая студия;Салон красоты;Парикмахерская,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Sakura,5.0,Магазин цветов;Товары для праздника,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",SuperSmoke,5.0,Вейп-шоп,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Белорусская косметика,5.0,Магазин парфюмерии и косметики;Магазин хозтоваров и бытовой химии;Магазин чулок и колготок,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Галеон,4.5,Торговый центр;Развлекательный центр,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Гипер Лента,4.0,Продуктовый гипермаркет,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Крошка картошка,1.0,Быстрое питание;Кафе,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Лазертаг-клуб Реактор,5.0,Лазертаг;Организация и проведение детских праздников;Квесты,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Мультяшка,5.0,Организация и проведение детских праздников,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Мята Signature,3.3333333333333335,"Кальян-бар;Бар, паб;Ресторан",55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Счастливый взгляд,4.0,Салон оптики;Контактные линзы,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Точка Красоты,5.0,Салон красоты;Парикмахерская;Ногтевая студия,55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123В",Черновар,4.666666666666667,"Ресторан;Бар, паб",55.6477588,37.4811174,success
"Москва, Ленинский проспект, 123Г",Chaoshan,4.0,Ресторан,55.6487704,37.4830038,success
"Москва, Ленинский проспект, 126",Лазер Плюс,5.0,Стоматологическая клиника,55.6674933,37.5102189,success
"Москва, Ленинский проспект, 127",Скалка,4.6,Кафе;Пекарня;Пиццерия,55.6456319,37.4764955,success
"Москва, Ленинский проспект, 127",Библиотека № 169 Проспект,5.0,Библиотека;Культурный центр;Центр развития ребёнка,55.6456319,37.4764955,success
"Москва, Ленинский проспект, 128, корп. 1",Фабрис,5.0,Ресторан;Банкетный зал;Кейтеринг,,,not_found
"Москва, Ленинский проспект, 129, корп. 2",Парикмахерская Одуванчик,5.0,Парикмахерская,,,not_found
"Москва, Ленинский проспект, 13",Tinati,5.0,Салон бровей и ресниц;Салон красоты,55.7220131,37.6020262,success
"Москва, Ленинский проспект, 13",Де Марко,5.0,Кафе;Ресторан,55.7220131,37.6020262,success
"Москва, Ленинский проспект, 13",Николь,4.529411764705882,Свадебный салон;Салон вечерней одежды,55.7220131,37.6020262,success
"Москва, Ленинский проспект, 130, корп. 1",Пятёрочка,3.0,Супермаркет,,,not_found
"Москва, Ленинский проспект, 131",Body's,5.0,Эпиляция;Салон красоты,55.6440095,37.4732045,success
"Москва, Ленинский проспект, 131",Capsule Hotel O2,1.0,Хостел,55.6440095,37.4732045,success
"Москва, Ленинский проспект, 131",Corgi&coffee,5.0,Кофейня,55.6440095,37.4732045,success
"Москва, Ленинский проспект, 131",Институт красоты и здоровья,5.0,Дополнительное образование;Центр повышения квалификации;Обучение мастеров для салонов красоты,55.6440095,37.4732045,success
"Москва, Ленинский проспект, 131",Кулинариум,5.0,Кафе;Магазин продуктов;Магазин кулинарии;Кондитерская;Доставка еды и обедов,55.6440095,37.4732045,success
"Москва, Ленинский проспект, 131",Сахарин,5.0,Салон красоты;Массажный салон;Косметология,55.6440095,37.4732045,success
"Москва, Ленинский проспект, 131",Столички,5.0,Аптека,55.6440095,37.4732045,success
"Москва, Ленинский проспект, 131","Тип-топ на Ленинском, 131",5.0,Стоматологическая клиника,55.6440095,37.4732045,success
"Москва, Ленинский проспект, 131, стр. 1",Печати-24.ру,5.0,Печати и штампы;Копировальный центр;Полиграфические услуги,,,not_found
"Москва, Ленинский проспект, 134",Буханка,5.0,Пекарня,55.6660454,37.5085482,success
"Москва, Ленинский проспект, 134",EndermoEstetic,5.0,Салон красоты;Эпиляция,55.6660454,37.5085482,success
"Москва, Ленинский проспект, 135, корп. 2",Фасоль,1.0,Магазин продуктов,,,not_found
"Москва, Ленинский проспект, 137, корп. 1",StarBike.ru,5.0,Ремонт велосипедов;Веломагазин;Ремонт спортивного инвентаря,,,not_found
"Москва, Ленинский проспект, 137, корп. 1",Линия Отличия,5.0,Салон красоты;Массажный салон;Косметология,,,not_found
"Москва, Ленинский проспект, 137, корп. 1",Навигатор,5.0,Автошкола;Мотошкола,,,not_found
"Москва, Ленинский проспект, 137, корп. 1",Пандора Аларм,5.0,"Автосигнализация;Автоаксессуары;Автосервис, автотехцентр",,,not_found
"Москва, Ленинский проспект, 137А, стр. 1",Роснефть,5.0,АЗС,,,not_found
"Москва, Ленинский проспект, 137АС3",Колесо.ру,5.0,Шины и диски;Шиномонтаж;Аккумуляторы и зарядные устройства,,,not_found
"Москва, Ленинский проспект, 139",Счастье,5.0,"Фитнес-клуб;Спортивный, тренажёрный зал;Студия пилатеса",55.6411942,37.4705039,success
"Москва, Ленинский проспект, 139, стр. 1",Барс New,5.0,"Автомойка;Автосервис, автотехцентр;Детейлинг",,,not_found
"Москва, Ленинский проспект, 146",Яндекс Маркет,5.0,Пункт выдачи,55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",Центр выкупа автомобилей Favorit Motors,5.0,"Автосервис, автотехцентр",55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",Студия красоты Стилистика,4.857142857142857,Салон красоты;Массажный салон;Спа-салон;Парикмахерская;Ногтевая студия,55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",Столица,5.0,"Диагностический центр;Стоматологическая клиника;Медцентр, клиника",55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",Отель Аструс,5.0,Гостиница,55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",Лор клиника на Ленинском,5.0,"Медцентр, клиника;Диагностический центр;Медицинская лаборатория",55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",ФитнесМания,4.5,"Спортивный, тренажёрный зал;Сауна;Фитнес-клуб",55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",Золотишко.ру,5.0,Ювелирный магазин;Магазин часов;Магазин посуды,55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",Дайнер лаундж,5.0,Банкетный зал;Кафе,55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",Био кафе,5.0,Кафе;Ресторан,55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",Кампус,4.0,Кафе;Кальян-бар;Банкетный зал,55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",Аструс,3.5,Гостиница,55.6569414,37.4963509,success
"Москва, Ленинский проспект, 146",FAVORIT MOTORS Kia Юго-Запад,5.0,"Автосалон;Магазин автозапчастей и автотоваров;Автосервис, автотехцентр",55.6569414,37.4963509,success
"Москва, Ленинский проспект, 148",Башлам,5.0,Кафе,55.6554074,37.4929835,success
"Москва, Ленинский проспект, 148",Райффайзенбанк,3.0,Банк,55.6554074,37.4929835,success
"Москва, Ленинский проспект, 15",Лиса и Гусь,5.0,"Бар, паб;Кафе",55.7202933,37.5996307,success
"Москва, Ленинский проспект, 15",Зодиак,3.5,Гостиница,55.7202933,37.5996307,success
"Москва, Ленинский проспект, 15",Ar. Eo,5.0,Магазин одежды,55.7202933,37.5996307,success
"Москва, Ленинский проспект, 15",Coffee Berry,5.0,Кофейня,55.7202933,37.5996307,success
"Москва, Ленинский проспект, 15",Teriyaki,5.0,Ресторан,55.7202933,37.5996307,success
"Москва, Ленинский проспект, 150",Matur Хоккей,5.0,Спортивный магазин;Спортивная одежда и обувь;Спортивный инвентарь и оборудование,55.6548676,37.4916141,success
"Москва, Ленинский проспект, 150",Pro-Tochka,5.0,Ремонт спортивного инвентаря;Спортивный магазин;Спортивный инвентарь и оборудование,55.6548676,37.4916141,success
"Москва, Ленинский проспект, 150",ПетВет,5.0,Ветеринарная клиника;Ветеринарная лаборатория,55.6548676,37.4916141,success
"Москва, Ленинский проспект, 156",Папа Джонс,4.5,Пиццерия,55.6522338,37.4865236,success
"Москва, Ленинский проспект, 156",СоюзЦветТорг,5.0,Магазин цветов;Магазин подарков и сувениров;Доставка цветов и букетов,55.6522338,37.4865236,success
"Москва, Ленинский проспект, 158, стр. 3",СССР,2.5,"Фитнес-клуб;Бассейн;Спортивный, тренажёрный зал",,,not_found
"Москва, Ленинский проспект, 158, стр. 3",С. С. С. Р.,1.0,Фитнес-клуб,,,not_found
"Москва, Ленинский проспект, 158с3",Салют,3.727272727272727,Гостиница,55.6515427,37.4820412,success
"Москва, Ленинский проспект, 15А",EUROSPAR Express,3.0,Магазин продуктов,55.7208442,37.6006866,success
"Москва, Ленинский проспект, 15А",ГПБ Инжиниринг,3.0,Инжиниринг;Нефтегазовая компания;Проектная организация,55.7208442,37.6006866,success
"Москва, Ленинский проспект, 15А",Комбинат,3.5,Столовая;Кафе,55.7208442,37.6006866,success
"Москва, Ленинский проспект, 15А",Паблик,3.3333333333333335,"Кафе;Бар, паб;Ресторан",55.7208442,37.6006866,success
"Москва, Ленинский проспект, 15А",УльтимаТек,5.0,IT-компания,55.7208442,37.6006866,success
"Москва, Ленинский проспект, 15А",Финцентр,1.0,Кредитный брокер,55.7208442,37.6006866,success
"Москва, Ленинский проспект, 16",Wonder Quest,4.5,Квесты;Развлекательный центр;Организация и проведение детских праздников,55.7187295,37.5958853,success
"Москва, Ленинский проспект, 18А",ГБОУ города Москвы школа № 630 имени дважды Героя Советского Союза Г. П. Кравченко,5.0,Общеобразовательная школа,55.7180415,37.5931772,success
"Москва, Ленинский проспект, 18к2",Минералогический музей РАН имени А.Е. Ферсмана,4.888888888888889,Музей,55.7187353,37.592779,success
"Москва, Ленинский проспект, 19, стр. 2",Академия гриля Weber,5.0,Товары для дачного отдыха и пикника;Курсы и мастер-классы;Товары для отдыха и туризма,,,not_found
"Москва, Ленинский проспект, 19с1",Продюсерская Компания Аплодисменты,5.0,Детский лагерь отдыха;Центр развития ребёнка,55.7187881,37.5976023,success
"Москва, Ленинский проспект, 2/4",Центральная столовая,5.0,Столовая,55.7289045,37.6086154,success
"Москва, Ленинский проспект, 20, корп. 1",Медси,4.666666666666667,"Медцентр, клиника;Стоматологическая клиника;Диагностический центр;Гинекологическая клиника;Медицинская лаборатория",,,not_found
"Москва, Ленинский проспект, 22",Boggi Milano,5.0,Магазин одежды;Магазин верхней одежды;Магазин обуви,55.7157826,37.5917097,success
"Москва, Ленинский проспект, 22",Даниэль,5.0,Детский магазин;Магазин детской одежды;Магазин детской обуви,55.7157826,37.5917097,success
"Москва, Ленинский проспект, 24",Ramon Soler,5.0,Магазин сантехники,55.7147267,37.5904172,success
"Москва, Ленинский проспект, 25",Арго,4.5,Кафе,55.7171802,37.5950058,success
"Москва, Ленинский проспект, 27, стр. 2",Богадельня Рахмановых,5.0,Достопримечательность,,,not_found
"Москва, Ленинский проспект, 27с2",Больница Святителя Алексия,1.0,Больница для взрослых;Морг,55.7157664,37.5939455,success
"Москва, Ленинский проспект, 28",Пивнушка,5.0,"Ресторан;Бар, паб;Кафе",55.7135675,37.5887327,success
"Москва, Ленинский проспект, 28",Мацони,5.0,Ресторан;Доставка еды и обедов;Банкетный зал,55.7135675,37.5887327,success
"Москва, Ленинский проспект, 29",Семейная пекарня,5.0,Кафе;Пекарня;Кофе с собой,55.7141036,37.5907354,success
"Москва, Ленинский проспект, 29с2",Московский институт Гипноза,5.0,Учебный центр;Врач-психотерапевт;Тренинги,55.7138437,37.5918039,success
"Москва, Ленинский проспект, 2А",Шоколадница,2.0,Кофейня;Кафе;Ресторан,55.6848558,37.5410289,success
"Москва, Ленинский проспект, 2А",Трио,5.0,Салон оптики,55.6848558,37.5410289,success
"Москва, Ленинский проспект, 2А",Има-вижн,3.0,Коррекция зрения;Салон оптики;Контактные линзы,55.6848558,37.5410289,success
"Москва, Ленинский проспект, 2А",Здравствуй!,5.0,"Медцентр, клиника;Медицинская реабилитация;Диагностический центр",55.6848558,37.5410289,success
"Москва, Ленинский проспект, 2А","Ремонт, ключи",5.0,Бытовые услуги;Ортопедический салон,55.6848558,37.5410289,success
"Москва, Ленинский проспект, 2А",Bodro coffee,4.8,Кофейня;Кофе с собой,55.6848558,37.5410289,success
"Москва, Ленинский проспект, 2А",Bavarialens,5.0,"Медцентр, клиника;Коррекция зрения;Контактные линзы",55.6848558,37.5410289,success
"Москва, Ленинский проспект, 2А",Aleksa Lashes,5.0,Салон бровей и ресниц,55.6848558,37.5410289,success
"Москва, Ленинский проспект, 2А",Донер кебаб,5.0,Быстрое питание,55.6848558,37.5410289,success
"Москва, Ленинский проспект, 3",medi,5.0,Ортопедический салон;Товары для здоровья,55.6793761,37.5388515,success
"Москва, Ленинский проспект, 3",Версаль,4.0,Магазин подарков и сувениров;Ювелирный магазин;Товары для интерьера,55.6793761,37.5388515,success
"Москва, Ленинский проспект, 30",Пятёрочка,4.0,Супермаркет,55.7107851,37.5848843,success
"Москва, Ленинский проспект, 30",MotNaprokat.ru,5.0,Пункт проката,55.7107851,37.5848843,success
"Москва, Ленинский проспект, 30",RideSmart,5.0,Мотошкола,55.7107851,37.5848843,success
"Москва, Ленинский проспект, 30",Shelterz Парк Горького,4.333333333333333,Гостиница,55.7107851,37.5848843,success
"Москва, Ленинский проспект, 30",Велокуб,5.0,Веломагазин;Спортивный инвентарь и оборудование;Ремонт велосипедов,55.7107851,37.5848843,success
"Москва, Ленинский проспект, 30А",Хитте,5.0,Ресторан;Кафе,55.7117218,37.5814174,success
"Москва, Ленинский проспект, 30А",SportZania,3.5,Детский лагерь отдыха;Дополнительное образование;Курсы иностранных языков,55.7117218,37.5814174,success
"Москва, Ленинский проспект, 30А",Кафе,5.0,Кафе,55.7117218,37.5814174,success
"Москва, Ленинский проспект, 32",Фигурист,5.0,Спортивный магазин;Спортивный инвентарь и оборудование,55.7095028,37.5806253,success
"Москва, Ленинский проспект, 32А",Академический,4.4,Концертный зал,55.7108089,37.5789699,success
"Москва, Ленинский проспект, 32А, стр. 1",Смотровая площадка РАН,4.333333333333333,Смотровая площадка,,,not_found
"Москва, Ленинский проспект, 34/1",Азбука вкуса,1.0,Супермаркет;Кафе;Магазин продуктов;Магазин алкогольных напитков,55.7069668,37.5775882,success
"Москва, Ленинский проспект, 34/1",Варна Гленфилд,5.0,Магазин одежды,55.7069668,37.5775882,success
"Москва, Ленинский проспект, 34/1",Кашемир,5.0,Магазин одежды,55.7069668,37.5775882,success
"Москва, Ленинский проспект, 35",Ремонт наушников,5.0,Ремонт аудиотехники и видеотехники,55.711377,37.5870914,success
"Москва, Ленинский проспект, 35А",Медицинский колледж № 1,5.0,Колледж;Дополнительное образование,55.7108733,37.5882445,success
"Москва, Ленинский проспект, 36",Дом Фарфора,5.0,Магазин посуды;Товары для интерьера;Магазин подарков и сувениров,55.7056206,37.5750532,success
"Москва, Ленинский проспект, 36",Plum,5.0,Салон красоты;Парикмахерская;Ногтевая студия,55.7056206,37.5750532,success
"Москва, Ленинский проспект, 36",Амбито,5.0,Ветеринарная клиника,55.7056206,37.5750532,success
"Москва, Ленинский проспект, 36",Бывшая,5.0,Салон красоты;Парикмахерская;Ногтевая студия,55.7056206,37.5750532,success
"Москва, Ленинский проспект, 36",Дом Кофе и Вина,5.0,Магазин кофе;Быстрое питание;Кафе;Вина и винные напитки оптом;Магазин алкогольных напитков,55.7056206,37.5750532,success
"Москва, Ленинский проспект, 36",Лео,4.0,Гостиница,55.7056206,37.5750532,success
"Москва, Ленинский проспект, 37",Илья Муромец,4.333333333333333,Ресторан;Кафе;Доставка еды и обедов,55.7102828,37.5856372,success
"Москва, Ленинский проспект, 37",Магазин Реальных Цен,5.0,Магазин обуви;Обувная компания;Магазин сумок и чемоданов,55.7102828,37.5856372,success
"Москва, Ленинский проспект, 37",Корчма Тарас Бульба,4.111111111111111,Ресторан;Доставка еды и обедов,55.7102828,37.5856372,success
"Москва, Ленинский проспект, 37",Дракон Сити,5.0,Ресторан;Кафе;Банкетный зал,55.7102828,37.5856372,success
"Москва, Ленинский проспект, 37",Итальянская кондитерская,4.333333333333333,Кондитерская;Пекарня;Торты на заказ,55.7102828,37.5856372,success
"Москва, Ленинский проспект, 37А",Шоколадница,2.0,Кофейня;Кафе,55.7089571,37.5858035,success
"Москва, Ленинский проспект, 37А",Новый Арт театр,5.0,Театр,55.7089571,37.5858035,success
"Москва, Ленинский проспект, 37А",Донер 24,5.0,Быстрое питание,55.7089571,37.5858035,success
"Москва, Ленинский проспект, 37А",ВкусВилл,5.0,Магазин продуктов;Супермаркет,55.7089571,37.5858035,success
"Москва, Ленинский проспект, 37А",Цирюльникъ,5.0,Парикмахерская,55.7089571,37.5858035,success
"Москва, Ленинский проспект, 37А",Puro-Cigar,5.0,Магазин табака и курительных принадлежностей;Магазин подарков и сувениров;Магазин кофе,55.7089571,37.5858035,success
"Москва, Ленинский проспект, 37А",Jeffrey's Coffeeshop,4.8,Кофейня;Кафе,55.7089571,37.5858035,success
"Москва, Ленинский проспект, 37А",French bakery,5.0,Кондитерская,55.7089571,37.5858035,success
"Москва, Ленинский проспект, 37А",Абрикосик,5.0,Массажный салон;Салон красоты;Косметология;Эпиляция,55.7089571,37.5858035,success
"Москва, Ленинский проспект, 38А",Moscow Business School,5.0,Бизнес-школа;Дополнительное образование;Курсы и мастер-классы,55.7048911,37.5707932,success
"Москва, Ленинский проспект, 39/1",Aurum,5.0,Салон красоты,55.7070984,37.5821728,success
"Москва, Ленинский проспект, 39/1",Сезон,5.0,"Магазин ткани;Ателье по пошиву одежды;Шторы, карнизы",55.7070984,37.5821728,success
"Москва, Ленинский проспект, 39/1, подъезд 7",Не дыши 2,5.0,Квесты,,,not_found
"Москва, Ленинский проспект, 39с1",Буркина фасоль,4.25,Кафе;Магазин кулинарии,55.723018,37.603078,success
"Москва, Ленинский проспект, 39с1",Биртайм,5.0,"Бар, паб",55.723018,37.603078,success
"Москва, Ленинский проспект, 4",Типография,5.0,Типография;Копировальный центр;Полиграфические услуги,55.6806111,37.5400857,success
"Москва, Ленинский проспект, 4",МИСиС,5.0,Дом культуры,55.6806111,37.5400857,success
"Москва, Ленинский проспект, 4, стр. 1А",Sensmood,5.0,Массажный салон;Спа-салон;Салон красоты,,,not_found
"Москва, Ленинский проспект, 4, стр. 1А",Stardogs,2.0,Быстрое питание;Магазин чая;Доставка еды и обедов,,,not_found
"Москва, Ленинский проспект, 4, стр. 1А",Джон Донн,2.5,"Ресторан;Бар, паб;Кафе",,,not_found
"Москва, Ленинский проспект, 4, стр. 1А",Милена,5.0,Свадебный салон;Салон вечерней одежды,,,not_found
"Москва, Ленинский проспект, 4, стр. 1А",Сменикварти.ру,4.0,Агентство недвижимости;Строительная компания,,,not_found
"Москва, Ленинский проспект, 40",EUROSPAR Express,1.0,Магазин продуктов,55.7031385,37.5706824,success
"Москва, Ленинский проспект, 40",Lucky Print,1.0,Оргтехника;Расходные материалы для оргтехники;Ремонт оргтехники,55.7031385,37.5706824,success
"Москва, Ленинский проспект, 40",Дао,5.0,"Медцентр, клиника;Гинекологическая клиника",55.7031385,37.5706824,success
"Москва, Ленинский проспект, 40",Диадема,3.0,Свадебный салон,55.7031385,37.5706824,success
"Москва, Ленинский проспект, 40",Дом технической книги,4.0,Книжный магазин;Магазин канцтоваров;Учебная литература,55.7031385,37.5706824,success
"Москва, Ленинский проспект, 41/2",Дом Ткани Тиссура,5.0,Магазин ткани;Производство и продажа тканей;Швейная фурнитура,55.7056687,37.5779392,success
"Москва, Ленинский проспект, 41/2",Дом ткани,5.0,"Магазин ткани;Шторы, карнизы",55.7056687,37.5779392,success
"Москва, Ленинский проспект, 41/2",Big Bro,3.0,Парикмахерская;Барбершоп,55.7056687,37.5779392,success
"Москва, Ленинский проспект, 41/2",Афродита,5.0,Салон эротического массажа;Массажный салон;Стриптиз-клуб,55.7056687,37.5779392,success
"Москва, Ленинский проспект, 42",Elit-BT,5.0,Магазин бытовой техники,55.7033699,37.5658979,success
"Москва, Ленинский проспект, 42, корп. 1",Мир Детства - организация выпускных в Москве,4.571428571428571,Организация и проведение детских праздников;Организация мероприятий,,,not_found
"Москва, Ленинский проспект, 42, корп. 2",Скол,5.0,Реставрационная мастерская,,,not_found
"Москва, Ленинский проспект, 43",Lo Stile,5.0,Магазин ткани;Швейная фурнитура,55.70512,37.5766451,success
"Москва, Ленинский проспект, 43",Dessange,5.0,"Салон красоты;Визажисты, стилисты",55.70512,37.5766451,success
"Москва, Ленинский проспект, 43",Пицца Аморэ,3.5,Пиццерия;Кафе;Кондитерская,55.70512,37.5766451,success
"Москва, Ленинский проспект, 44",Авито,5.0,Пункт выдачи,55.7014705,37.56631,success
"Москва, Ленинский проспект, 45",INVITRO,3.5,Диагностический центр;Медицинская лаборатория,55.7027941,37.5763787,success
"Москва, Ленинский проспект, 45",Richtig Kuchen,5.0,Мебель для кухни;Магазин мебели;Магазин бытовой техники,55.7027941,37.5763787,success
"Москва, Ленинский проспект, 45",Автор,5.0,Салон красоты;Парикмахерская;Ногтевая студия,55.7027941,37.5763787,success
"Москва, Ленинский проспект, 45",Дом Элит Тату,5.0,Тату-салон,55.7027941,37.5763787,success
"Москва, Ленинский проспект, 45с1",CarClass,4.0,Автомойка;Шиномонтаж;Детейлинг,55.701894,37.576231,success
"Москва, Ленинский проспект, 47, стр. 1",Разработка химических технологий,5.0,Научно-производственная организация;Конструкторское бюро;Промышленная химия,,,not_found
"Москва, Ленинский проспект, 49, стр. 3",Студио Холл,2.3333333333333335,Аренда фотостудий;Киностудия;Банкетный зал,,,not_found
"Москва, Ленинский проспект, 49, стр. 5",Бетховен,5.0,Зоомагазин,,,not_found
"Москва, Ленинский проспект, 49, стр. 7",Jbt Brake System,5.0,Студия автотюнинга;Производство автозапчастей;Магазин автозапчастей и автотоваров,,,not_found
"Москва, Ленинский проспект, 50А",Sitka,5.0,Товары для охоты,55.7000397,37.5650971,success
"Москва, Ленинский проспект, 50А",Лохматый кашалот,3.0,Товары для отдыха и туризма;Дайвинг;Магазин одежды,55.7000397,37.5650971,success
"Москва, Ленинский проспект, 52",Студия Павла Лагунова,5.0,Салон красоты;Парикмахерская;Ногтевая студия,55.6994073,37.5638172,success
"Москва, Ленинский проспект, 52",WineStyle,5.0,Магазин алкогольных напитков;Вина и винные напитки оптом;Алкогольная продукция оптом,55.6994073,37.5638172,success
"Москва, Ленинский проспект, 54",Smart Score,5.0,Гольф-клуб,55.6979114,37.5604133,success
"Москва, Ленинский проспект, 54",Вкусно и все,5.0,Столовая,55.6979114,37.5604133,success
"Москва, Ленинский проспект, 54",Дзен,4.0,Кофейня;Пекарня;Кафе,55.6979114,37.5604133,success
"Москва, Ленинский проспект, 54",Дом быта Мульти-Мастер,5.0,Ремонт обуви;Бытовые услуги;Металлоремонт;Ремонт одежды,55.6979114,37.5604133,success
"Москва, Ленинский проспект, 54",Лэтуаль,5.0,Магазин парфюмерии и косметики,55.6979114,37.5604133,success
"Москва, Ленинский проспект, 54",Универмаг Москва,2.3333333333333335,Универмаг,55.6979114,37.5604133,success
"Москва, Ленинский проспект, 54",Финтрэйл,5.0,Товары для рыбалки,55.6979114,37.5604133,success
"Москва, Ленинский проспект, 57",Рэдимэйд,4.666666666666667,Кафе;Ресторан;Магазин кулинарии,55.6964162,37.5612991,success
"Москва, Ленинский проспект, 57",Малинка,5.0,Магазин продуктов,55.6964162,37.5612991,success
"Москва, Ленинский проспект, 57",Гудман,3.6666666666666665,Ресторан,55.6964162,37.5612991,success
"Москва, Ленинский проспект, 57",TopLadies,5.0,Салон эротического массажа;Массажный салон;Стриптиз-клуб,55.6964162,37.5612991,success
"Москва, Ленинский проспект, 57",Wildberries,5.0,Пункт выдачи,55.6964162,37.5612991,success
"Москва, Ленинский проспект, 57",Академоптика,5.0,Коррекция зрения;Салон оптики;Контактные линзы,55.6964162,37.5612991,success
"Москва, Ленинский проспект, 57",Florentini City Cafe,4.0,Кафе;Ресторан,55.6964162,37.5612991,success
"Москва, Ленинский проспект, 6, стр. 20",Skillbox,4.636363636363637,Бизнес-школа;Организация конференций и семинаров;Курсы и мастер-классы,,,not_found
"Москва, Ленинский проспект, 60/2",Avenue 60/2,5.0,Салон красоты;Косметология,55.6965005,37.558885,success
"Москва, Ленинский проспект, 61/1",Фантазёры Бистро,5.0,Кафе;Быстрое питание;Ресторан,55.6947454,37.5583422,success
"Москва, Ленинский проспект, 61/1",Пятёрочка,2.3333333333333335,Супермаркет,55.6947454,37.5583422,success
"Москва, Ленинский проспект, 61/1",Японские ножи,5.0,Магазин ножей;Товары для отдыха и туризма;Ароматовары,55.6947454,37.5583422,success
"Москва, Ленинский проспект, 61/1",Omg Vr,4.2,Клуб виртуальной реальности;Игровой клуб;Квесты,55.6947454,37.5583422,success
"Москва, Ленинский проспект, 61/1",Stanles,3.0,Магазин мебели;Мебельная фабрика;Мебель для спальни,55.6947454,37.5583422,success
"Москва, Ленинский проспект, 62/1",Relive Thai SPA,5.0,Спа-салон,55.6943903,37.5525594,success
"Москва, Ленинский проспект, 64/2",Азбука вкуса,5.0,Супермаркет;Магазин продуктов;Магазин алкогольных напитков,55.6928774,37.5523626,success
"Москва, Ленинский проспект, 64/2",Супермаркет,5.0,Супермаркет,55.6928774,37.5523626,success
"Москва, Ленинский проспект, 65, корп. 1",Губкинский университет,5.0,Центр повышения квалификации,,,not_found
"Москва, Ленинский проспект, 66",Нова,5.0,Бьюти-коворкинг;Коворкинг,55.691244,37.5494547,success
"Москва, Ленинский проспект, 66",Чехол-На-Стол,5.0,Массажное оборудование;Оборудование и материалы для салонов красоты,55.691244,37.5494547,success
"Москва, Ленинский проспект, 66",Супермаркет,4.5,Магазин продуктов;Супермаркет,55.691244,37.5494547,success
"Москва, Ленинский проспект, 66",Райффайзенбанк,1.0,Банк,55.691244,37.5494547,success
"Москва, Ленинский проспект, 66",Косметолог Захарова Е. А.,5.0,Косметология,55.691244,37.5494547,success
"Москва, Ленинский проспект, 66",Hair color,5.0,"Парикмахерская;Визажисты, стилисты",55.691244,37.5494547,success
"Москва, Ленинский проспект, 66",Андреевские больницы Неболит,5.0,"Медцентр, клиника;Стоматологическая клиника;Женская консультация",55.691244,37.5494547,success
"Москва, Ленинский проспект, 66",iOrtho,5.0,Стоматологическая клиника;Стоматологическая поликлиника;Зуботехническая лаборатория,55.691244,37.5494547,success
"Москва, Ленинский проспект, 66",TopCunts,5.0,Салон эротического массажа;Массажный салон;Стриптиз-клуб,55.691244,37.5494547,success
"Москва, Ленинский проспект, 66",Винный магазин Декантер,5.0,Магазин алкогольных напитков;Вина и винные напитки оптом;Алкогольная продукция оптом,55.691244,37.5494547,success
"Москва, Ленинский проспект, 67",КухниСити,1.0,Мебель для кухни;Мебель на заказ;Магазин мебели;Корпусная мебель,55.6912529,37.5523116,success
"Москва, Ленинский проспект, 67",Волконский,5.0,Кафе,55.6912529,37.5523116,success
"Москва, Ленинский проспект, 67",Мокка,4.0,Кафе;Кофейня;Безалкогольный бар,55.6912529,37.5523116,success
"Москва, Ленинский проспект, 67",KERAMA MARAZZI,5.0,Керамическая плитка;Магазин обоев;Магазин сантехники,55.6912529,37.5523116,success
"Москва, Ленинский проспект, 67",Paini,5.0,Магазин сантехники;Дизайн интерьеров;Керамическая плитка,55.6912529,37.5523116,success
