address,name_ru,avg_rating,rubrics,lat,lon,geocode_status
"Москва, Авангардная улица, 5","Колледж Телекоммуникаций, МТУСИ",3.0,Колледж;ВУЗ,55.8441994,37.4902326,success
"Москва, Авангардная улица, 5",Фордевинд,5.0,Автошкола,55.8441994,37.4902326,success
"Москва, Авиамоторная улица, 10, корп. 1",Россельхозбанк,5.0,Банк,,,not_found
"Москва, Авиамоторная улица, 10, корп. 1",Гурманика,3.6666666666666665,Кафе,,,not_found
"Москва, Авиамоторная улица, 10, корп. 1",Банк ВТБ,5.0,Банк,,,not_found
"Москва, Авиамоторная улица, 10, корп. 1",Xfit,4.0,"Фитнес-клуб;Спортивный, тренажёрный зал",,,not_found
"Москва, Авиамоторная улица, 10, корп. 2",Aravia,3.0,Учебный центр;Магазин парфюмерии и косметики;Дополнительное образование;Курсы и мастер-классы,,,not_found
"Москва, Авиамоторная улица, 10, корп. 2",EdgeЦентр,5.0,IT-компания,,,not_found
"Москва, Авиамоторная улица, 10, корп. 2",Интернет-магазин профессиональной косметики Aravia.ru,5.0,Магазин парфюмерии и косметики,,,not_found
"Москва, Авиамоторная улица, 10, корп. 2",Центр доктора Бубновского,5.0,"Медицинская реабилитация;Оздоровительный центр;Медцентр, клиника",,,not_found
"Москва, Авиамоторная улица, 12",Финарди,3.4,Кредитный брокер;Финансовый консалтинг;Брокерская компания;Ипотечное агентство,55.7403041,37.7258827,success
"Москва, Авиамоторная улица, 12",Проекты Коттеджей,3.0,Архитектурное бюро;Строительная компания;Строительство дачных домов и коттеджей;Проектная организация,55.7403041,37.7258827,success
"Москва, Авиамоторная улица, 12",Золотой Монетный Дом,5.0,Магазин нумизматики,55.7403041,37.7258827,success
"Москва, Авиамоторная улица, 12",Saf coffee place,5.0,Кофейня,55.7403041,37.7258827,success
"Москва, Авиамоторная улица, 12",Pedant.ru,5.0,Ремонт телефонов;Компьютерный ремонт и услуги;Товары для мобильных телефонов,55.7403041,37.7258827,success
"Москва, Авиамоторная улица, 12",Вокруг света,3.75,Туроператор;Турагентство;Экскурсии,55.7403041,37.7258827,success
"Москва, Авиамоторная улица, 12, корп. 2",Эверест,4.0,Ресторан,,,not_found
"Москва, Авиамоторная улица, 14",LifeStyleMoscow,5.0,"Спортивный клуб, секция;Фитнес-клуб",55.740927,37.7243691,success
"Москва, Авиамоторная улица, 14",Кирилл и Мефодий,5.0,Бюро переводов;Апостиль и легализация документов,55.740927,37.7243691,success
"Москва, Авиамоторная улица, 14",Копирка,4.0,Копировальный центр;Печати и штампы;Полиграфические услуги;Типография;Фотоуслуги,55.740927,37.7243691,success
"Москва, Авиамоторная улица, 14",ОРТЕКА,5.0,Ортопедический салон;Товары для здоровья,55.740927,37.7243691,success
"Москва, Авиамоторная улица, 14",Печати.Маркет,5.0,Печати и штампы,55.740927,37.7243691,success
"Москва, Авиамоторная улица, 14",СоюзЦветТорг,3.0,Магазин цветов;Магазин подарков и сувениров;Доставка цветов и букетов,55.740927,37.7243691,success
"Москва, Авиамоторная улица, 14",Хлебница,1.0,Пекарня,55.740927,37.7243691,success
"Москва, Авиамоторная улица, 19",Мята Lounge,5.0,"Кальян-бар;Бар, паб;Ресторан",55.7613655,37.711034,success
"Москва, Авиамоторная улица, 20/17",Цветы столицы,5.0,Магазин цветов;Магазин подарков и сувениров;Доставка цветов и букетов,55.7496678,37.7176657,success
"Москва, Авиамоторная улица, 28/6",Магнолия,1.0,Супермаркет;Магазин продуктов,55.7461614,37.7201334,success
"Москва, Авиамоторная улица, 28/6",АптекаПлюс,1.0,Аптека,55.7461614,37.7201334,success
"Москва, Авиамоторная улица, 28/6",Лето,5.0,Салон красоты;Парикмахерская;Ногтевая студия,55.7461614,37.7201334,success
"Москва, Авиамоторная улица, 2к21",Пресса,5.0,Точка продажи прессы,55.7607825,37.7121557,success
"Москва, Авиамоторная улица, 2к34",Столовая ЦИАМ,5.0,Столовая;Банкетный зал;Кейтеринг,55.7514181,37.7175198,success
"Москва, Авиамоторная улица, 30",Интерлюкс Жалюзи,5.0,Жалюзи и рулонные шторы,55.7445936,37.7190996,success
"Москва, Авиамоторная улица, 30",Шаурма,2.0,Быстрое питание,55.7445936,37.7190996,success
"Москва, Авиамоторная улица, 30А, корп. 1",Музей кочевой культуры,5.0,Музей,,,not_found
"Москва, Авиамоторная улица, 33",Шарманка,5.0,Ресторан;Кафе,55.7566504,37.7167847,success
"Москва, Авиамоторная улица, 36",Московский образовательный комплекс имени Виктора Талалихина,5.0,Колледж,55.7425897,37.719812,success
"Москва, Авиамоторная улица, 4, корп. 1",Академия речи,5.0,Логопеды,,,not_found
"Москва, Авиамоторная улица, 4, корп. 2",Дом быта,5.0,Ателье по пошиву одежды;Металлоремонт;Ремонт обуви,,,not_found
"Москва, Авиамоторная улица, 40",Дворец борьбы имени Ивана Ярыгина,4.0,Музей,55.7417333,37.7201671,success
"Москва, Авиамоторная улица, 41",Крошка Картошка,3.0,Быстрое питание;Кафе,55.7536418,37.7165701,success
"Москва, Авиамоторная улица, 41",8 пончиков,5.0,Кафе;Пекарня;Быстрое питание,55.7536418,37.7165701,success
"Москва, Авиамоторная улица, 41Б",Айкрафт,5.0,Салон оптики,55.7534368,37.7166545,success
"Москва, Авиамоторная улица, 41Б",Бургер Кинг,4.666666666666667,Быстрое питание;Ресторан,55.7534368,37.7166545,success
"Москва, Авиамоторная улица, 41Б",ЕвроКлиник,1.0,"Медцентр, клиника;Гинекологическая клиника;Медицинская лаборатория",55.7534368,37.7166545,success
"Москва, Авиамоторная улица, 41Б",МедЦентрСервис,5.0,"Медцентр, клиника;Урологический центр;Гинекологическая клиника;Медицинская лаборатория",55.7534368,37.7166545,success
"Москва, Авиамоторная улица, 41Б",Стейк & Бургер Мираторг,4.0,Кафе;Супермаркет;Доставка еды и обедов,55.7534368,37.7166545,success
"Москва, Авиамоторная улица, 41Б",Сыто Пьяно,4.333333333333333,Кафе,55.7534368,37.7166545,success
"Москва, Авиамоторная улица, 44, стр. 2",Printlab,5.0,"Услуги вышивки;Печать на футболках, одежде",,,not_found
"Москва, Авиамоторная улица, 44, стр. 2","Леонардо, офис",3.0,Офис организации,,,not_found
"Москва, Авиамоторная улица, 44с1",Amigo,5.0,Жалюзи и рулонные шторы,55.7394027,37.7195935,success
"Москва, Авиамоторная улица, 47",Быстрое питание,5.0,Кафе;Быстрое питание,55.7502171,37.7185182,success
"Москва, Авиамоторная улица, 47",Дикси,3.0,Супермаркет;Магазин продуктов,55.7502171,37.7185182,success
"Москва, Авиамоторная улица, 49/1",Аврора-Принт,5.0,Широкоформатная печать;Багетные изделия;Полиграфические услуги,55.7495919,37.7192986,success
"Москва, Авиамоторная улица, 49/1",Гогиели,4.75,Кафе,55.7495919,37.7192986,success
"Москва, Авиамоторная улица, 49/1с2",Авиамоторная,3.0,Железнодорожная станция,55.7514181,37.7175198,success
"Москва, Авиамоторная улица, 49/1с2",Мясницкий ряд,5.0,"Магазин мяса, колбас",55.7514181,37.7175198,success
"Москва, Авиамоторная улица, 4к1",Белла Вита Дент,5.0,Стоматологическая клиника;Стоматологическая поликлиника;Зуботехническая лаборатория,55.7596089,37.7134557,success
"Москва, Авиамоторная улица, 4к2",Ваш,5.0,Парикмахерская,55.7598898,37.7145767,success
"Москва, Авиамоторная улица, 50, стр. 1",Жалюзи-Мастер,5.0,Жалюзи и рулонные шторы,,,not_found
"Москва, Авиамоторная улица, 51",Трика,5.0,Аптека,55.7463437,37.7209615,success
"Москва, Авиамоторная улица, 51А, корп. 2",Руссо туристо,5.0,Гостиница,,,not_found
"Москва, Авиамоторная улица, 55, корп. 31",Труботорг,5.0,Трубы и комплектующие;Металлопрокат,,,not_found
"Москва, Авиамоторная улица, 55, корп. 8",Хаски,5.0,"Спортивный клуб, секция;Спортивное объединение;Спортивная школа",,,not_found
"Москва, Авиамоторная улица, 55к8",Медико-санитарная часть № 95 ФГБУЗ ЦМСЧ № 119 ФМБА России,5.0,Медсанчасть,55.7434523,37.7221662,success
"Москва, Авиамоторная улица, 6, стр. 4",ZapTrade,4.0,"Магазин автозапчастей и автотоваров;Автосервис, автотехцентр;Шины и диски",,,not_found
"Москва, Авиамоторная улица, 63, стр. 1",Cool Story,5.0,Фотостудия;Видеосъёмка;Фотоуслуги,,,not_found
"Москва, Авиамоторная улица, 63, стр. 1",FaraLoft,5.0,Фотостудия;Киностудия;Видеосъёмка,,,not_found
"Москва, Авиамоторная улица, 65, стр. 1",МСК Стартер,5.0,"Автосервис, автотехцентр;Ремонт АКПП;Ремонт автоэлектрики",,,not_found
"Москва, Авиамоторная улица, 65, стр. 1",Мосавтошина,3.0,Шины и диски;Шиномонтаж,,,not_found
"Москва, Авиамоторная улица, 65, стр. 1",Creativcom,5.0,Наружная реклама;Лазерные работы;Выставочные стенды,,,not_found
"Москва, Авиамоторная улица, 65, стр. 4",5-я Кабельная улица,1.0,Остановка общественного транспорта,,,not_found
"Москва, Авиамоторная улица, 67/8с1",Ферст,5.0,Таксопарк,55.737312,37.7218893,success
"Москва, Авиамоторная улица, 73А",Hookah market,5.0,Магазин табака и курительных принадлежностей;Табачная продукция оптом,55.7357497,37.723083,success
"Москва, Авиамоторная улица, 8, стр. 1",Сервисный центр Sony Xperia,5.0,Ремонт телефонов,,,not_found
"Москва, Авиамоторная улица, 8, стр. 39",Международный колледж бизнеса и дизайна,5.0,Колледж;Учебный центр,,,not_found
"Москва, Авиамоторная улица, 9",Полярная звезда,4.75,Супермаркет,55.7356196,37.7186717,success
"Москва, Авиационная улица, 17",Загородный,5.0,Ресторан;Кафе;Банкетный зал,55.9323608,37.9836675,success
"Москва, Авиационная улица, 22, стр. 2",Зеленый маркет,3.0,Магазин продуктов,,,not_found
"Москва, Авиационная улица, 24, стр. 1",Автосервис ProfiServiceClub BMW & Mini,5.0,"Автосервис, автотехцентр;Автомойка;Студия автотюнинга",,,not_found
"Москва, Авиационная улица, 24, стр. 1",Аларм Сервис,5.0,"Автосервис, автотехцентр;Шиномонтаж;Автомойка",,,not_found
"Москва, Авиационная улица, 30",Храм святителя Николая Мирликийского,5.0,Православный храм,55.8102449,37.4638343,success
"Москва, Авиационная улица, 63",CMD — Центр Молекулярной Диагностики,5.0,"Медцентр, клиника;Диагностический центр;Медицинская лаборатория",55.8091595,37.4548948,success
"Москва, Авиационная улица, 63",Зооцентр Нарния,4.0,"Ветеринарная клиника;Зоосалон, зоопарикмахерская;Зоомагазин",55.8091595,37.4548948,success
"Москва, Авиационная улица, 63",Орнатэ,5.0,Косметология;Спа-салон;Салон красоты,55.8091595,37.4548948,success
"Москва, Авиационная улица, 66",Якитория,5.0,Суши-бар;Ресторан;Доставка еды и обедов,55.8096678,37.4601792,success
"Москва, Авиационная улица, 66",Ситимед,5.0,"Медицинская комиссия;Медцентр, клиника;Медицинская лаборатория",55.8096678,37.4601792,success
"Москва, Авиационная улица, 66",Перекрёсток,2.0,Супермаркет;Магазин продуктов,55.8096678,37.4601792,success
"Москва, Авиационная улица, 66",Доктор с Вами,3.0,"Медцентр, клиника;Медицинская комиссия;Медицинская лаборатория",55.8096678,37.4601792,success
"Москва, Авиационная улица, 66",Spirit,5.0,"Фитнес-клуб;Спортивный клуб, секция;Спортивный, тренажёрный зал",55.8096678,37.4601792,success
"Москва, Авиационная улица, 66",Proеда,1.0,Доставка еды и обедов,55.8096678,37.4601792,success
"Москва, Авиационная улица, 66",Ceo Rooms,5.0,Коворкинг,55.8096678,37.4601792,success
"Москва, Авиационная улица, 66",Альфа-Банк,5.0,Банк,55.8096678,37.4601792,success
"Москва, Авиационная улица, 67, корп. 1",Nail Community,5.0,Салон красоты;Ногтевая студия,,,not_found
"Москва, Авиационная улица, 67, корп. 1",Дикси,5.0,Супермаркет;Магазин продуктов,,,not_found
"Москва, Авиационная улица, 68",Салон красоты на Щукинской,5.0,Салон красоты;Косметология;Ногтевая студия,55.8100043,37.4567837,success
"Москва, Авиационная улица, 68, корп. 3",Санация,5.0,Стоматологическая клиника;Стоматологическая поликлиника;Зуботехническая лаборатория,,,not_found
"Москва, Авиационная улица, 68, корп. 3",Плов центр,5.0,Кафе;Быстрое питание,,,not_found
"Москва, Авиационная улица, 68, корп. 5",Свадебный фотограф Алексей Никольский,5.0,Фотоуслуги,,,not_found
"Москва, Авиационная улица, 68к3",Шаурма,3.5,Быстрое питание,55.8102219,37.4537614,success
"Москва, Авиационная улица, 68к3",Карамель Авто,5.0,Автоподбор;Выкуп автомобилей,55.8102219,37.4537614,success
"Москва, Авиационная улица, 70, корп. 1",Пивотека,5.0,"Бар, паб;Магазин пива",,,not_found
"Москва, Авиационная улица, 70, корп. 1",Хатико,5.0,"Ветеринарная клиника;Зоосалон, зоопарикмахерская;Зоомагазин",,,not_found
"Москва, Авиационная улица, 77",Glow&Go,5.0,Салон красоты;Массажный салон;Парикмахерская;Ногтевая студия,55.8079147,37.4508226,success
"Москва, Авиационная улица, 77",Konsierge,5.0,Консьерж-сервис;Бронирование VIP-залов в аэропортах;Турагентство;Информационная служба,55.8079147,37.4508226,success
"Москва, Авиационная улица, 77",Кофе & Moloko,1.0,Кофейня;Кафе,55.8079147,37.4508226,success
"Москва, Авиационная улица, 77, корп. 2",Стоматология Madi,5.0,Стоматологическая клиника;Стоматологическая поликлиника;Зуботехническая лаборатория,,,not_found
"Москва, Авиационная улица, 77, корп. 2",Мистер Детейлинг,5.0,Детейлинг;Шиномонтаж;Автомойка,,,not_found
"Москва, Авиационная улица, 77, корп. 2",Эль Космо,5.0,"Косметология;Медцентр, клиника",,,not_found
"Москва, Авиационная улица, 77, корп. 2",Медси,5.0,"Медцентр, клиника;Гинекологическая клиника;Медицинская лаборатория",,,not_found
"Москва, Авиационная улица, 77, корп. 2",Алан Клиник,5.0,"Медцентр, клиника;Урологический центр;Специализированная больница",,,not_found
"Москва, Авиационная улица, 77, корп. 2",Алые Паруса,5.0,Жилой комплекс,,,not_found
"Москва, Авиационная улица, 77, корп. 2",S2B,5.0,Магазин табака и курительных принадлежностей;Табачная продукция оптом;Вейп-шоп,,,not_found
"Москва, Авиационная улица, 77, корп. 2",Аппо,5.0,Кофейня,,,not_found
"Москва, Авиационная улица, 77к2",Ozon,2.0,Пункт выдачи,55.809089,37.4507767,success
"Москва, Авиационная улица, 79, корп. 1",Донспорт,5.0,Фитнес-клуб;Бассейн;Теннисный корт,,,not_found
"Москва, Авиационная улица, 79, корп. 1, стр. 2",River Club Moscow,5.0,"Ресторан;Бар, паб;Катера, лодки, яхты;Банкетный зал",,,not_found
"Москва, Авиационная улица, 79, корп. 1, стр. 2",RiverClubSurf,5.0,"Вейк-клуб;Катера, лодки, яхты",,,not_found
"Москва, Авиационная улица, 79А",Донспорт,5.0,Бассейн;Фитнес-клуб;Теннисный клуб,55.8091213,37.448528,success
"Москва, Авиационная улица, 79Б",Ресторан Ротонда,3.0,Ресторан;Доставка еды и обедов;Банкетный зал,55.8084093,37.4484834,success
"Москва, Авиационная улица, 79Б",your SPAce,4.0,Спа-салон;Массажный салон,55.8084093,37.4484834,success
"Москва, Авиационная улица, 79В",LePorem,5.0,Салон красоты,55.8074495,37.4487387,success
"Москва, Авиационная улица, 79к1",Wakestyle club,5.0,Вейк-клуб;Спортивная школа,55.8065058,37.4500473,success
"Москва, Авиационный переулок, 8",Wildberries,5.0,Пункт выдачи,55.8007693,37.5405059,success
"Москва, Автозаводская улица, 1",Нужна Еда,1.0,Доставка еды и обедов,55.7058365,37.6564248,success
"Москва, Автозаводская улица, 1/10",Арион,4.0,Гостиница,55.7054101,37.6551341,success
"Москва, Автозаводская улица, 11",Мастерская,5.0,Курсы и мастер-классы;Дополнительное образование;Коворкинг,55.706526,37.6576591,success
"Москва, Автозаводская улица, 11",Шаурма & Плов,4.333333333333333,Быстрое питание,55.706526,37.6576591,success
"Москва, Автозаводская улица, 11",Академия Вождения,5.0,Автошкола,55.706526,37.6576591,success
"Москва, Автозаводская улица, 11",NiCo,5.0,Магазин табака и курительных принадлежностей;Безалкогольные напитки;Продажа воды,55.706526,37.6576591,success
"Москва, Автозаводская улица, 11",medi,2.0,Ортопедический салон;Товары для здоровья,55.706526,37.6576591,success
"Москва, Автозаводская улица, 13/1",City Nails,4.5,Салон красоты;Парикмахерская;Ногтевая студия,55.7058365,37.6564248,success
"Москва, Автозаводская улица, 13/1",Кот и Пес,5.0,Зоомагазин;Ветеринарная аптека,55.7058365,37.6564248,success
"Москва, Автозаводская улица, 13/1",Студия коррекции фигуры Juliya Rose,5.0,Массажный салон;Спа-салон;Салон красоты,55.7058365,37.6564248,success
"Москва, Автозаводская улица, 13/1",Хлеб,5.0,Пекарня,55.7058365,37.6564248,success
"Москва, Автозаводская улица, 14",Водалаб,5.0,Химическая лаборатория;Экспертиза,55.7039831,37.6476725,success
"Москва, Автозаводская улица, 14",СаундСт,5.0,Изделия из камня;Мебель на заказ,55.7039831,37.6476725,success
"Москва, Автозаводская улица, 16, корп. 2, стр. 13",Mazepa Olga Studio,5.0,Салон красоты;Парикмахерская;Обучение мастеров для салонов красоты,,,not_found
"Москва, Автозаводская улица, 16, корп. 2, стр. 8",Love Hype,5.0,Секс-шоп;Товары для здоровья;Магазин парфюмерии и косметики,,,not_found
"Москва, Автозаводская улица, 16, корп. 2, стр. 8",Поставщик счастья,5.0,Оптовая компания,,,not_found
"Москва, Автозаводская улица, 16к2с16",Нивюс,5.0,"Автосервис, автотехцентр;Шиномонтаж;Автомойка",55.7063358,37.6454437,success
"Москва, Автозаводская улица, 17, корп. 1","На Автозаводской, 17к1",1.0,Гостиница;Жильё посуточно,,,not_found
"Москва, Автозаводская улица, 17, корп. 1",Старое Такси Москва,3.0,Такси;Заказ автомобилей;Услуги водителя без автомобиля,,,not_found
"Москва, Автозаводская улица, 17к1",All Night Vape Shop 24 часа,5.0,Вейп-шоп;Электронные приборы и компоненты,55.7044207,37.6536906,success
"Москва, Автозаводская улица, 17к1",МоМи,5.0,Гостиница,55.7044207,37.6536906,success
"Москва, Автозаводская улица, 17к1",Сэр Хинкаль,5.0,"Ресторан;Бар, паб;Банкетный зал",55.7044207,37.6536906,success
"Москва, Автозаводская улица, 17к3",Welcome,5.0,Гостиница,55.7039246,37.6549586,success
"Москва, Автозаводская улица, 17к3, подъезд 1",Моми,5.0,Гостиница,,,not_found
"Москва, Автозаводская улица, 17с2",Zero Time,5.0,"Бар, паб;Кафе;Спортбар",55.7047151,37.6543874,success
"Москва, Автозаводская улица, 18",Tft. aero,5.0,Аттракцион;Парк аттракционов;Развлекательный центр,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Thomas Munz,3.0,Магазин обуви;Обувная косметика и аксессуары,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Айкрафт Оптика,5.0,Салон оптики,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Ашан Сити,5.0,Продуктовый гипермаркет,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Город строителей,5.0,Игровая комната;Парк аттракционов;Развлекательный центр;Детская площадка,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Дым&Пар,5.0,Магазин табака и курительных принадлежностей;Вейп-шоп,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Емка,5.0,Магазин одежды,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Каляев,4.0,Магазин одежды;Магазин верхней одежды,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",КидБург,3.625,Развлекательный центр;Центр развития ребёнка;Организация мероприятий;Детская площадка,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",М.Видео,4.5,Магазин электроники;Ноутбуки и планшеты;Компьютерный магазин;Магазин бытовой техники;Товары для мобильных телефонов,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Мама я плыву,5.0,Бассейн,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Мясо & Рыба,3.5714285714285716,Ресторан;Кафе;Банкетный зал,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",ПандаПарк,3.25,Верёвочный парк;Парк аттракционов;Организация и проведение детских праздников,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Планета Суши,4.6,Суши-бар;Ресторан,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Погружение,5.0,Развлекательный центр,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Прогулка в темноте,3.0,Экскурсии;Музей;Квесты,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Ривьера,4.84375,Торговый центр;Развлекательный центр,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Сказкин дом,5.0,Театр;Организация мероприятий,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Счастливый взгляд,5.0,Салон оптики;Контактные линзы,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Теремок,1.0,Быстрое питание;Кафе,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Урюк,4.25,Ресторан;Доставка еды и обедов,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",TeikaBoom,4.6,Развлекательный центр;Пиццерия;Ресторан;Кондитерская;Игровая комната,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",TOPGUN,5.0,Барбершоп;Салон красоты;Парикмахерская,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Мир кубиков,5.0,Детские игрушки и игры;Детский магазин,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Silver Spoon,5.0,Магазин детской одежды,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",5lb,5.0,"Спортивное питание;Фитопродукция, БАДы",55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Art Insight,5.0,Школа искусств;Художественный салон;Художественная мастерская,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Ballers Street,3.5,Бильярдный клуб;Боулинг-клуб;Ресторан,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Beba Kids,5.0,Магазин детской одежды;Детский магазин;Магазин детской обуви,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Black Star Jet Kids,5.0,Картинг;Аттракцион,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Black Star Karting,4.0,Развлекательный центр;Картинг,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Cyberspace,4.0,Конференц-зал;Интернет-кафе;Коворкинг,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Familia,5.0,Магазин одежды;Магазин детской одежды;Магазин верхней одежды,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Farш,5.0,Ресторан,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Guess,1.0,Магазин одежды;Магазин джинсовой одежды;Магазин обуви;Магазин сумок и чемоданов,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Star Hit Cafe,1.0,Кофейня,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",House,5.0,Магазин одежды;Магазин верхней одежды;Магазин галантереи и аксессуаров,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",IL Патио,5.0,Ресторан;Пиццерия,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",JUSTUP!,5.0,Спортивный комплекс;Спортивно-развлекательный центр;Батутный центр,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Kuchenland Home,4.0,Товары для дома,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Lomov Gym,4.333333333333333,"Фитнес-клуб;Спортивный клуб, секция;Спортивный, тренажёрный зал",55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Macaronika,3.5,Кондитерская,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",MosClean,3.0,Автомойка;Шиномонтаж;Детейлинг,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",OldBoy,5.0,Барбершоп,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Pasta Cup & Pinsa,4.0,Кафе;Пиццерия;Ресторан,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",SOKOLOV,1.0,Ювелирный магазин;Магазин часов,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 18",Hello Park,5.0,Развлекательный центр;Парк аттракционов;Детская площадка;Игровая комната,55.7048901,37.6408148,success
"Москва, Автозаводская улица, 19к1",Кофешефф,5.0,Кафе,55.7037921,37.6525552,success
"Москва, Автозаводская улица, 2",Handlook,5.0,Ногтевая студия;Массажный салон;Косметология,55.7106317,37.66364,success
"Москва, Автозаводская улица, 20, стр. 4",ШевиПлюс,5.0,"Автосервис, автотехцентр;Шиномонтаж;Автоателье;Ремонт двигателей",,,not_found
"Москва, Автозаводская улица, 20, стр. 6",Феникс,5.0,Детейлинг;Автомойка,,,not_found
"Москва, Автозаводская улица, 20с8",Лондон-Авто Юг,5.0,"Автосервис, автотехцентр;Шиномонтаж;Кузовной ремонт;Смазочные материалы;Ремонт двигателей",55.7059263,37.6384769,success
"Москва, Автозаводская улица, 21",Московский центр Крав мага,5.0,"Спортивный клуб, секция",55.7028014,37.6518952,success
"Москва, Автозаводская улица, 21",Студия дайвинга,5.0,Дайвинг,55.7028014,37.6518952,success
"Москва, Автозаводская улица, 21",Торпедо,4.0,Спортивный комплекс,55.7028014,37.6518952,success
"Москва, Автозаводская улица, 21",Утенок,4.0,Бассейн,55.7028014,37.6518952,success
"Москва, Автозаводская улица, 23, корп. 12",Gymex,5.0,"Спортивный клуб, секция",,,not_found
"Москва, Автозаводская улица, 23, корп. 12",Московский технологический колледж,5.0,Колледж,,,not_found
"Москва, Автозаводская улица, 23, корп. 2, стр. 931",Tematika food&wine,5.0,"Ресторан;Бар, паб",,,not_found
"Москва, Автозаводская улица, 23, корп. 3",Музей хоккейной славы,4.0,Музей,,,not_found
"Москва, Автозаводская улица, 23, корп. 7",Хороший автосервис Форд,5.0,"Автосервис, автотехцентр;Ремонт АКПП;Ремонт двигателей",,,not_found
"Москва, Автозаводская улица, 23, корп. 7",Оствин,5.0,"Автосервис, автотехцентр;Шиномонтаж;Экспресс-пункт замены масла",,,not_found
"Москва, Автозаводская улица, 23, корп. 7",Мистер глушитель,5.0,"Автосервис, автотехцентр;Студия автотюнинга",,,not_found
"Москва, Автозаводская улица, 23, корп. 7",Лимон,5.0,Автоломбард,,,not_found
"Москва, Автозаводская улица, 23, корп. 7",Випгур Автоматик,5.0,"Автосервис, автотехцентр;Ремонт АКПП",,,not_found
"Москва, Автозаводская улица, 23, корп. 7",Антикор.рф,5.0,"Нанесение покрытий;Автосервис, автотехцентр",,,not_found
"Москва, Автозаводская улица, 23, корп. 7",9000RpM,5.0,"Автосервис, автотехцентр;Ремонт двигателей",,,not_found
"Москва, Автозаводская улица, 23, корп. 7",Wash&go,5.0,Автомойка;Детейлинг;Автохимчистка,,,not_found
"Москва, Автозаводская улица, 23, корп. 7",Automosphere,5.0,"Автокосметика, автохимия;Автомоечное оборудование;Детейлинг",,,not_found
"Москва, Автозаводская улица, 23, корп. 7",77volvo.ru,5.0,"Автосервис, автотехцентр;Магазин автозапчастей и автотоваров",,,not_found
"Москва, Автозаводская улица, 23, корп. 7",1001 Краска,5.0,Лакокрасочные материалы;Декоративные покрытия,,,not_found
"Москва, Автозаводская улица, 23, корп. 7",Автоланс,4.0,Магазин автозапчастей и автотоваров;Автоаксессуары,,,not_found
"Москва, Автозаводская улица, 23, корп. 8",Зилмед,5.0,"Медцентр, клиника;Медицинская комиссия;Диагностический центр",,,not_found
"Москва, Автозаводская улица, 23, корп. 9",Медицинская служба Хотлайн,1.0,Скорая медицинская помощь;Детская скорая помощь;Перевозка больных,,,not_found
"Москва, Автозаводская улица, 23, стр. 120",Киго Парк Легенд,5.0,Гостиница,,,not_found
